matchday,date,time,home_team,away_team,result,status
1,15/09/2023,03:00,USM Khenchela,ES Sétif,1-0,Final
1,15/09/2023,03:00,MC El Bayadh,CS Constantine,1-0,Final
1,15/09/2023,03:00,ASO Chlef,MC Oran,2-0,Final
1,16/09/2023,03:00,NC Magra,JS Kabylie,0-1,Final
1,16/09/2023,03:00,MC Alger,ES Ben Aknoun,4-0,Final
1,17/09/2023,03:00,JS Saoura,US Biskra,1-0,Final
1,27/09/2023,03:00,Paradou AC,USM Alger,1-0,Final
1,13/10/2023,03:00,US Souf,CR Bélouizdad,0-3,Final
2,22/09/2023,03:00,ES Ben Aknoun,ASO Chlef,2-2,Final
2,22/09/2023,03:00,CS Constantine,MC Alger,2-1,Final
2,22/09/2023,03:00,JS Kabylie,Paradou AC,0-0,Final
2,23/09/2023,03:00,CR Bélouizdad,NC Magra,1-0,Final
2,23/09/2023,03:00,US Biskra,US Souf,3-1,Final
2,23/09/2023,03:00,MC Oran,JS Saoura,1-1,Final
2,23/09/2023,03:00,ES Sétif,MC El Bayadh,2-1,Final
2,14/10/2023,03:00,USM Alger,USM Khenchela,3-0,Final
3,29/09/2023,03:00,USM Khenchela,JS Kabylie,2-1,Final
3,29/09/2023,03:00,US Souf,MC Oran,0-0,Final
3,29/09/2023,03:00,NC Magra,US Biskra,2-1,Final
3,30/09/2023,03:00,MC Alger,MC El Bayadh,2-0,Final
3,30/09/2023,03:00,JS Saoura,ES Ben Aknoun,1-0,Final
3,30/09/2023,03:00,ASO Chlef,CS Constantine,1-0,Final
3,14/11/2023,03:00,Paradou AC,CR Bélouizdad,0-1,Final
3,14/11/2023,03:00,ES Sétif,USM Alger,2-1,Final
4,06/10/2023,03:00,MC Alger,ES Sétif,5-3,Final
4,06/10/2023,03:00,CS Constantine,JS Saoura,3-0,Final
4,06/10/2023,03:00,US Biskra,Paradou AC,0-5,Final
4,06/10/2023,03:00,MC Oran,NC Magra,0-0,Final
4,07/10/2023,03:00,CR Bélouizdad,USM Khenchela,2-3,Final
4,07/10/2023,03:00,ES Ben Aknoun,US Souf,0-1,Final
4,07/10/2023,03:00,MC El Bayadh,ASO Chlef,1-0,Final
4,07/10/2023,03:00,JS Kabylie,USM Alger,1-0,Final
5,10/11/2023,03:00,Paradou AC,MC Oran,1-0,Final
5,10/11/2023,03:00,US Souf,CS Constantine,3-4,Final
5,10/11/2023,03:00,ES Sétif,JS Kabylie,1-0,Final
5,10/11/2023,03:00,USM Alger,CR Bélouizdad,2-1,Final
5,11/11/2023,03:00,USM Khenchela,US Biskra,0-1,Final
5,11/11/2023,03:00,NC Magra,ES Ben Aknoun,3-1,Final
5,11/11/2023,03:00,ASO Chlef,MC Alger,0-1,Final
5,11/11/2023,03:00,JS Saoura,MC El Bayadh,0-0,Final
6,17/11/2023,03:00,CS Constantine,NC Magra,0-1,Final
6,17/11/2023,03:00,MC El Bayadh,US Souf,4-0,Final
6,17/11/2023,03:00,MC Oran,USM Khenchela,1-0,Final
6,17/11/2023,03:00,MC Alger,JS Saoura,4-0,Final
6,18/11/2023,03:00,ES Ben Aknoun,Paradou AC,0-1,Final
6,18/11/2023,03:00,ASO Chlef,ES Sétif,2-1,Final
6,18/11/2023,03:00,US Biskra,USM Alger,1-0,Final
6,19/11/2023,03:00,CR Bélouizdad,JS Kabylie,1-0,Final
7,24/11/2023,03:00,Paradou AC,CS Constantine,0-0,Final
7,24/11/2023,03:00,NC Magra,MC El Bayadh,1-1,Final
7,25/11/2023,03:00,USM Khenchela,ES Ben Aknoun,0-0,Final
7,25/11/2023,03:00,US Souf,MC Alger,3-4,Final
7,25/11/2023,03:00,JS Kabylie,US Biskra,1-1,Final
7,25/11/2023,03:00,JS Saoura,ASO Chlef,3-2,Final
7,09/01/2024,03:00,ES Sétif,CR Bélouizdad,1-3,Final
7,15/01/2024,03:00,USM Alger,MC Oran,2-0,Final
8,01/12/2023,03:00,MC El Bayadh,Paradou AC,1-0,Final
8,01/12/2023,03:00,MC Alger,NC Magra,4-0,Final
8,01/12/2023,03:00,CS Constantine,USM Khenchela,2-0,Final
8,02/12/2023,03:00,ASO Chlef,US Souf,2-0,Final
8,02/12/2023,03:00,JS Saoura,ES Sétif,0-0,Final
8,02/12/2023,03:00,MC Oran,JS Kabylie,1-3,Final
8,23/01/2024,03:00,ES Ben Aknoun,USM Alger,1-2,Final
8,23/01/2024,03:00,US Biskra,CR Bélouizdad,0-0,Final
9,07/12/2023,03:00,Paradou AC,MC Alger,0-1,Final
9,08/12/2023,03:00,USM Khenchela,MC El Bayadh,2-0,Final
9,08/12/2023,03:00,JS Kabylie,ES Ben Aknoun,1-0,Final
9,09/12/2023,03:00,NC Magra,ASO Chlef,1-1,Final
9,09/12/2023,03:00,US Souf,JS Saoura,0-1,Final
9,09/12/2023,03:00,ES Sétif,US Biskra,2-2,Final
9,30/01/2024,03:00,CR Bélouizdad,MC Oran,2-0,Final
9,31/01/2024,03:00,USM Alger,CS Constantine,1-2,Final
10,15/12/2023,03:00,ES Ben Aknoun,CR Bélouizdad,1-1,Final
10,15/12/2023,03:00,MC El Bayadh,USM Alger,1-1,Final
10,15/12/2023,03:00,CS Constantine,JS Kabylie,2-0,Final
10,15/12/2023,03:00,ASO Chlef,Paradou AC,1-1,Final
10,16/12/2023,03:00,US Souf,ES Sétif,1-3,Final
10,16/12/2023,03:00,JS Saoura,NC Magra,2-1,Final
10,16/12/2023,03:00,MC Alger,USM Khenchela,3-0,Final
10,16/12/2023,03:00,MC Oran,US Biskra,0-1,Final
11,28/12/2023,03:00,CR Bélouizdad,CS Constantine,2-1,Final
11,29/12/2023,03:00,USM Khenchela,ASO Chlef,2-1,Final
11,29/12/2023,03:00,Paradou AC,JS Saoura,0-0,Final
11,29/12/2023,03:00,NC Magra,US Souf,1-0,Final
11,29/12/2023,03:00,ES Sétif,MC Oran,1-0,Final
11,29/12/2023,03:00,USM Alger,MC Alger,0-0,Final
11,29/12/2023,03:00,US Biskra,ES Ben Aknoun,1-1,Final
11,23/01/2024,03:00,JS Kabylie,MC El Bayadh,0-0,Final
12,05/01/2024,03:00,US Souf,Paradou AC,1-4,Final
12,05/01/2024,03:00,NC Magra,ES Sétif,0-1,Final
12,05/01/2024,03:00,ES Ben Aknoun,MC Oran,2-1,Final
12,05/01/2024,03:00,ASO Chlef,USM Alger,0-1,Final
12,05/01/2024,03:00,CS Constantine,US Biskra,1-1,Final
12,06/01/2024,03:00,JS Saoura,USM Khenchela,0-1,Final
12,06/01/2024,03:00,MC Alger,JS Kabylie,1-1,Final
12,04/02/2024,03:00,MC El Bayadh,CR Bélouizdad,2-1,Final
13,11/01/2024,03:00,MC Oran,CS Constantine,1-4,Final
13,11/01/2024,03:00,USM Alger,JS Saoura,2-1,Final
13,12/01/2024,03:00,Paradou AC,NC Magra,0-0,Final
13,13/01/2024,03:00,USM Khenchela,US Souf,2-0,Final
13,13/01/2024,03:00,US Biskra,MC El Bayadh,0-0,Final
13,13/01/2024,03:00,JS Kabylie,ASO Chlef,2-1,Final
13,13/01/2024,03:00,ES Sétif,ES Ben Aknoun,1-1,Final
13,14/01/2024,03:00,CR Bélouizdad,MC Alger,0-0,Final
14,19/01/2024,03:00,NC Magra,USM Khenchela,1-1,Final
14,19/01/2024,03:00,Paradou AC,ES Sétif,1-0,Final
14,19/01/2024,03:00,US Souf,USM Alger,1-3,Final
14,19/01/2024,03:00,MC El Bayadh,MC Oran,0-1,Final
14,19/01/2024,03:00,ASO Chlef,CR Bélouizdad,0-0,Final
14,19/01/2024,03:00,JS Saoura,JS Kabylie,3-2,Final
14,19/01/2024,03:00,CS Constantine,ES Ben Aknoun,1-1,Final
14,19/01/2024,03:00,MC Alger,US Biskra,1-0,Final
15,26/01/2024,03:00,USM Khenchela,Paradou AC,1-2,Final
15,26/01/2024,03:00,ES Sétif,CS Constantine,2-1,Final
15,26/01/2024,03:00,MC Oran,MC Alger,0-2,Final
15,27/01/2024,03:00,ES Ben Aknoun,MC El Bayadh,1-1,Final
15,27/01/2024,03:00,JS Kabylie,US Souf,3-2,Final
15,27/01/2024,03:00,US Biskra,ASO Chlef,2-0,Final
15,27/01/2024,03:00,CR Bélouizdad,JS Saoura,3-1,Final
15,28/01/2024,03:00,USM Alger,NC Magra,3-1,Final
16,09/02/2024,03:00,MC Oran,ASO Chlef,1-1,Final
16,09/02/2024,03:00,ES Sétif,USM Khenchela,2-1,Final
16,10/02/2024,03:00,CS Constantine,MC El Bayadh,2-1,Final
16,10/02/2024,03:00,JS Kabylie,NC Magra,1-0,Final
16,10/02/2024,03:00,US Biskra,JS Saoura,2-1,Final
16,10/02/2024,03:00,CR Bélouizdad,US Souf,2-0,Final
16,11/02/2024,03:00,USM Alger,Paradou AC,1-5,Final
16,20/03/2024,03:00,ES Ben Aknoun,MC Alger,2-3,Final
17,15/02/2024,03:00,MC El Bayadh,ES Sétif,3-0,Final
17,16/02/2024,03:00,Paradou AC,JS Kabylie,0-0,Final
17,16/02/2024,03:00,USM Khenchela,USM Alger,1-0,Final
17,16/02/2024,03:00,ASO Chlef,ES Ben Aknoun,2-1,Final
17,17/02/2024,03:00,US Souf,US Biskra,2-0,Final
17,17/02/2024,03:00,JS Saoura,MC Oran,1-1,Final
17,17/02/2024,03:00,MC Alger,CS Constantine,2-0,Final
17,19/03/2024,03:00,NC Magra,CR Bélouizdad,0-0,Final
18,23/02/2024,03:00,US Biskra,NC Magra,0-1,Final
18,23/02/2024,03:00,ES Ben Aknoun,JS Saoura,2-0,Final
18,24/02/2024,03:00,JS Kabylie,USM Khenchela,0-0,Final
18,24/02/2024,03:00,MC El Bayadh,MC Alger,0-0,Final
18,24/02/2024,03:00,MC Oran,US Souf,2-1,Final
18,24/02/2024,03:00,CS Constantine,ASO Chlef,3-1,Final
18,19/03/2024,03:00,USM Alger,ES Sétif,2-0,Final
18,16/04/2024,03:00,CR Bélouizdad,Paradou AC,1-1,Final
19,01/03/2024,03:00,NC Magra,MC Oran,1-1,Final
19,02/03/2024,03:00,US Souf,ES Ben Aknoun,0-3,Final
19,02/03/2024,03:00,ASO Chlef,MC El Bayadh,2-1,Final
19,02/03/2024,03:00,JS Saoura,CS Constantine,2-2,Final
19,02/03/2024,03:00,Paradou AC,US Biskra,0-0,Final
19,02/03/2024,03:00,ES Sétif,MC Alger,1-0,Final
19,04/05/2024,03:00,USM Khenchela,CR Bélouizdad,2-1,Final
19,06/05/2024,03:00,USM Alger,JS Kabylie,2-2,Final
20,14/03/2024,03:00,MC Alger,ASO Chlef,6-3,Final
20,15/03/2024,03:00,ES Ben Aknoun,NC Magra,3-1,Final
20,15/03/2024,03:00,MC Oran,Paradou AC,2-0,Final
20,15/03/2024,03:00,CS Constantine,US Souf,3-0,Final
20,15/03/2024,03:00,JS Kabylie,ES Sétif,0-1,Final
20,15/03/2024,03:00,CR Bélouizdad,USM Alger,0-1,Final
20,16/03/2024,03:00,MC El Bayadh,JS Saoura,0-1,Final
20,16/03/2024,03:00,US Biskra,USM Khenchela,2-1,Final
21,23/03/2024,03:00,US Souf,MC El Bayadh,4-5,Final
21,23/03/2024,03:00,USM Khenchela,MC Oran,0-0,Final
21,24/03/2024,03:00,NC Magra,CS Constantine,2-3,Final
21,24/03/2024,03:00,ES Sétif,ASO Chlef,0-0,Final
21,24/03/2024,03:00,USM Alger,US Biskra,1-0,Final
21,24/03/2024,03:00,JS Kabylie,CR Bélouizdad,0-1,Final
21,25/03/2024,03:00,JS Saoura,MC Alger,0-1,Final
21,25/03/2024,03:00,Paradou AC,ES Ben Aknoun,0-0,Final
22,04/04/2024,03:00,CR Bélouizdad,ES Sétif,2-1,Final
22,05/04/2024,03:00,MC El Bayadh,NC Magra,0-2,Final
22,05/04/2024,03:00,MC Alger,US Souf,3-0,Final
22,05/04/2024,03:00,US Biskra,JS Kabylie,1-0,Final
22,05/04/2024,03:00,ASO Chlef,JS Saoura,1-2,Final
22,06/04/2024,03:00,ES Ben Aknoun,USM Khenchela,3-2,Final
22,06/04/2024,03:00,CS Constantine,Paradou AC,2-1,Final
22,21/05/2024,03:00,MC Oran,USM Alger,1-0,Final
23,16/04/2024,03:00,JS Kabylie,MC Oran,3-1,Final
23,19/04/2024,03:00,USM Khenchela,CS Constantine,1-2,Final
23,19/04/2024,03:00,NC Magra,MC Alger,0-0,Final
23,19/04/2024,03:00,US Souf,ASO Chlef,0-2,Final
23,19/04/2024,03:00,ES Sétif,JS Saoura,2-1,Final
23,19/04/2024,03:00,CR Bélouizdad,US Biskra,4-0,Final
23,20/04/2024,03:00,Paradou AC,MC El Bayadh,1-0,Final
23,30/05/2024,03:00,USM Alger,ES Ben Aknoun,0-2,Final
24,26/04/2024,03:00,MC El Bayadh,USM Khenchela,1-0,Final
24,26/04/2024,03:00,US Biskra,ES Sétif,2-2,Final
24,26/04/2024,03:00,JS Saoura,US Souf,6-0,Final
24,27/04/2024,03:00,ASO Chlef,NC Magra,2-2,Final
24,27/04/2024,03:00,ES Ben Aknoun,JS Kabylie,2-3,Final
24,27/04/2024,03:00,MC Alger,Paradou AC,1-0,Final
24,28/04/2024,03:00,MC Oran,CR Bélouizdad,1-0,Final
24,03/06/2024,03:00,CS Constantine,USM Alger,1-1,Final
25,10/05/2024,03:00,USM Alger,MC El Bayadh,2-1,Final
25,10/05/2024,03:00,ES Sétif,US Souf,3-0,Final
25,11/05/2024,03:00,JS Kabylie,CS Constantine,0-0,Final
25,11/05/2024,03:00,CR Bélouizdad,ES Ben Aknoun,1-0,Final
25,11/05/2024,03:00,US Biskra,MC Oran,0-0,Final
25,11/05/2024,03:00,USM Khenchela,MC Alger,1-1,Final
25,11/05/2024,03:00,Paradou AC,ASO Chlef,2-3,Final
25,11/05/2024,03:00,NC Magra,JS Saoura,1-0,Final
26,17/05/2024,03:00,ASO Chlef,USM Khenchela,4-1,Final
26,17/05/2024,03:00,JS Saoura,Paradou AC,2-1,Final
26,17/05/2024,03:00,US Souf,NC Magra,0-2,Final
26,17/05/2024,03:00,MC Oran,ES Sétif,4-1,Final
26,17/05/2024,03:00,MC El Bayadh,JS Kabylie,1-1,Final
26,17/05/2024,03:00,CS Constantine,CR Bélouizdad,1-1,Final
26,17/05/2024,03:00,ES Ben Aknoun,US Biskra,2-1,Final
26,17/05/2024,03:00,MC Alger,USM Alger,1-0,Final
27,25/05/2024,03:00,USM Alger,ASO Chlef,2-1,Final
27,26/05/2024,03:00,USM Khenchela,JS Saoura,1-0,Final
27,26/05/2024,03:00,Paradou AC,US Souf,6-0,Final
27,26/05/2024,03:00,ES Sétif,NC Magra,0-0,Final
27,26/05/2024,03:00,JS Kabylie,MC Alger,1-1,Final
27,26/05/2024,03:00,CR Bélouizdad,MC El Bayadh,1-0,Final
27,26/05/2024,03:00,US Biskra,CS Constantine,0-1,Final
27,26/05/2024,03:00,MC Oran,ES Ben Aknoun,1-0,Final
28,07/06/2024,03:00,US Souf,USM Khenchela,2-5,Final
28,07/06/2024,03:00,NC Magra,Paradou AC,2-0,Final
28,07/06/2024,03:00,ES Ben Aknoun,ES Sétif,1-0,Final
28,07/06/2024,03:00,JS Saoura,USM Alger,2-1,Final
28,07/06/2024,03:00,ASO Chlef,JS Kabylie,1-1,Final
28,07/06/2024,03:00,MC Alger,CR Bélouizdad,0-0,Final
28,07/06/2024,03:00,MC El Bayadh,US Biskra,2-1,Final
28,07/06/2024,03:00,CS Constantine,MC Oran,1-1,Final
29,11/06/2024,03:00,USM Khenchela,NC Magra,2-2,Final
29,11/06/2024,03:00,ES Sétif,Paradou AC,2-1,Final
29,11/06/2024,03:00,USM Alger,US Souf,3-0,Final
29,11/06/2024,03:00,JS Kabylie,JS Saoura,1-1,Final
