matchday,date,time,home_team,away_team,result,status
1,29/07/2023,03:00,Spartak Subotica,IMT Beograd,2-1,Final
1,29/07/2023,03:00,FK Čukarički,Radnički Niš,2-0,Final
1,29/07/2023,03:00,FK Voždovac,FK Javor,0-0,Final
1,29/07/2023,03:00,TSC Bačka Topola,Partizan,3-3,Final
1,30/07/2023,03:00,FK Novi Pazar,FK Radnički 1923,2-0,Final
1,30/07/2023,03:00,Estrella Roja de Belgrado,Vojvodina,5-0,Final
1,30/07/2023,03:00,FK Napredak,Železničar Pančevo,0-1,Final
1,31/07/2023,03:00,Mladost Lučani,Radnik Surdulica,0-0,Final
2,03/08/2023,03:00,Radnički Niš,TSC Bačka Topola,0-3,Final
2,05/08/2023,03:00,FK Javor,FK Novi Pazar,3-1,Final
2,05/08/2023,03:00,Železničar Pančevo,Mladost Lučani,0-2,Final
2,06/08/2023,03:00,Estrella Roja de Belgrado,FK Napredak,4-0,Final
2,06/08/2023,03:00,FK Radnički 1923,FK Čukarički,1-2,Final
2,06/08/2023,03:00,Vojvodina,Partizan,0-2,Final
2,06/08/2023,03:00,IMT Beograd,FK Voždovac,2-2,Final
2,07/08/2023,03:00,Radnik Surdulica,Spartak Subotica,2-0,Final
3,11/08/2023,03:00,Mladost Lučani,Estrella Roja de Belgrado,1-4,Final
3,12/08/2023,03:00,FK Voždovac,Radnik Surdulica,1-1,Final
3,12/08/2023,03:00,TSC Bačka Topola,FK Radnički 1923,1-0,Final
3,12/08/2023,03:00,FK Čukarički,FK Javor,2-2,Final
3,13/08/2023,03:00,FK Napredak,Vojvodina,0-0,Final
3,13/08/2023,03:00,Partizan,Radnički Niš,2-1,Final
3,13/08/2023,03:00,Spartak Subotica,Železničar Pančevo,3-0,Final
3,14/08/2023,03:00,FK Novi Pazar,IMT Beograd,3-4,Final
4,18/08/2023,03:00,IMT Beograd,FK Čukarički,3-0,Final
4,19/08/2023,03:00,Vojvodina,Radnički Niš,3-2,Final
4,19/08/2023,03:00,Estrella Roja de Belgrado,Spartak Subotica,3-0,Final
4,19/08/2023,03:00,Železničar Pančevo,FK Voždovac,0-1,Final
4,20/08/2023,03:00,Radnik Surdulica,FK Novi Pazar,0-0,Final
4,20/08/2023,03:00,FK Javor,TSC Bačka Topola,0-3,Final
4,20/08/2023,03:00,FK Napredak,Mladost Lučani,0-1,Final
4,25/10/2023,03:00,FK Radnički 1923,Partizan,0-4,Final
5,25/08/2023,03:00,Radnički Niš,FK Radnički 1923,4-1,Final
5,26/08/2023,03:00,TSC Bačka Topola,IMT Beograd,1-0,Final
5,26/08/2023,03:00,FK Voždovac,Estrella Roja de Belgrado,3-2,Final
5,26/08/2023,03:00,Mladost Lučani,Vojvodina,2-2,Final
5,27/08/2023,03:00,FK Novi Pazar,Železničar Pančevo,1-0,Final
5,27/08/2023,03:00,Spartak Subotica,FK Napredak,1-3,Final
5,27/08/2023,03:00,FK Čukarički,Radnik Surdulica,0-0,Final
5,27/08/2023,03:00,Partizan,FK Javor,3-1,Final
6,01/09/2023,03:00,Radnik Surdulica,TSC Bačka Topola,0-1,Final
6,02/09/2023,03:00,FK Napredak,FK Voždovac,2-1,Final
6,02/09/2023,03:00,FK Javor,Radnički Niš,1-0,Final
6,02/09/2023,03:00,Estrella Roja de Belgrado,FK Novi Pazar,2-1,Final
6,02/09/2023,03:00,Vojvodina,FK Radnički 1923,2-1,Final
6,03/09/2023,03:00,Mladost Lučani,Spartak Subotica,2-1,Final
6,03/09/2023,03:00,IMT Beograd,Partizan,2-3,Final
6,04/09/2023,03:00,Železničar Pančevo,FK Čukarički,2-2,Final
7,16/09/2023,03:00,FK Čukarički,Estrella Roja de Belgrado,2-1,Final
7,16/09/2023,03:00,FK Voždovac,Mladost Lučani,3-1,Final
7,16/09/2023,03:00,TSC Bačka Topola,Železničar Pančevo,6-3,Final
7,16/09/2023,03:00,Spartak Subotica,Vojvodina,2-0,Final
7,17/09/2023,03:00,FK Radnički 1923,FK Javor,2-0,Final
7,17/09/2023,03:00,FK Novi Pazar,FK Napredak,2-1,Final
7,17/09/2023,03:00,Radnički Niš,IMT Beograd,1-0,Final
7,17/09/2023,03:00,Partizan,Radnik Surdulica,3-2,Final
8,21/09/2023,03:00,IMT Beograd,FK Radnički 1923,1-0,Final
8,22/09/2023,03:00,Radnik Surdulica,Radnički Niš,0-0,Final
8,22/09/2023,03:00,Spartak Subotica,FK Voždovac,1-0,Final
8,22/09/2023,03:00,Železničar Pančevo,Partizan,1-2,Final
8,23/09/2023,03:00,Vojvodina,FK Javor,2-1,Final
8,23/09/2023,03:00,Mladost Lučani,FK Novi Pazar,2-0,Final
8,01/11/2023,03:00,Estrella Roja de Belgrado,TSC Bačka Topola,1-1,Final
8,22/11/2023,03:00,FK Napredak,FK Čukarički,1-0,Final
9,20/12/2023,03:00,FK Radnički 1923,Radnik Surdulica,1-0,Final
9,20/12/2023,03:00,Partizan,Estrella Roja de Belgrado,2-1,Final
9,21/12/2023,03:00,FK Novi Pazar,Spartak Subotica,0-1,Final
9,21/12/2023,03:00,Radnički Niš,Železničar Pančevo,1-1,Final
9,21/12/2023,03:00,FK Voždovac,Vojvodina,3-2,Final
9,22/12/2023,03:00,FK Čukarički,Mladost Lučani,3-0,Final
9,22/12/2023,03:00,FK Javor,IMT Beograd,1-1,Final
9,22/12/2023,03:00,TSC Bačka Topola,FK Napredak,1-1,Final
10,29/09/2023,03:00,Vojvodina,IMT Beograd,2-1,Final
10,30/09/2023,03:00,Spartak Subotica,FK Čukarički,0-3,Final
10,30/09/2023,03:00,Estrella Roja de Belgrado,Radnički Niš,1-0,Final
10,30/09/2023,03:00,Mladost Lučani,TSC Bačka Topola,1-1,Final
10,01/10/2023,03:00,Radnik Surdulica,FK Javor,0-1,Final
10,01/10/2023,03:00,FK Napredak,Partizan,0-2,Final
10,01/10/2023,03:00,Železničar Pančevo,FK Radnički 1923,0-2,Final
10,02/10/2023,03:00,FK Voždovac,FK Novi Pazar,1-0,Final
11,06/10/2023,03:00,IMT Beograd,Radnik Surdulica,1-1,Final
11,06/10/2023,03:00,Radnički Niš,FK Napredak,1-1,Final
11,07/10/2023,03:00,FK Novi Pazar,Vojvodina,3-1,Final
11,07/10/2023,03:00,FK Javor,Železničar Pančevo,2-1,Final
11,07/10/2023,03:00,Partizan,Mladost Lučani,2-0,Final
11,08/10/2023,03:00,FK Radnički 1923,Estrella Roja de Belgrado,0-3,Final
11,08/10/2023,03:00,FK Čukarički,FK Voždovac,1-1,Final
11,08/10/2023,03:00,TSC Bačka Topola,Spartak Subotica,0-2,Final
12,20/10/2023,03:00,FK Novi Pazar,FK Čukarički,1-0,Final
12,20/10/2023,03:00,FK Napredak,FK Radnički 1923,1-3,Final
12,20/10/2023,03:00,Spartak Subotica,Partizan,0-3,Final
12,21/10/2023,03:00,Estrella Roja de Belgrado,FK Javor,3-2,Final
12,21/10/2023,03:00,FK Voždovac,TSC Bačka Topola,1-1,Final
12,22/10/2023,03:00,Vojvodina,Radnik Surdulica,3-0,Final
12,22/10/2023,03:00,Mladost Lučani,Radnički Niš,1-2,Final
12,23/10/2023,03:00,Železničar Pančevo,IMT Beograd,3-1,Final
13,27/10/2023,03:00,FK Javor,FK Napredak,0-2,Final
