Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
02/02/2024,1,Agropecuario Argentino,Patronato de Paraná,1-0
03/02/2024,1,Mitre de SdE,San Telmo,1-0
03/02/2024,1,Chacarita Juniors,Deportivo Maipú,2-0
03/02/2024,1,All Boys,Tristan Suárez,1-0
03/02/2024,1,Deportivo Morón,Brown de Adrogué,3-0
03/02/2024,1,Talleres (RdE),Atlético San Miguel,0-0
03/02/2024,1,Estudiantes de Caseros,Ferro Carril Oeste,1-0
03/02/2024,1,Quilmes,Temperley,2-0
03/02/2024,1,Nueva Chicago,Almagro,1-0
04/02/2024,1,San Martín de Tucumán,Gimnasia de Jujuy,1-0
04/02/2024,1,Aldosivi,Atlético Rafaela,0-1
04/02/2024,1,Colón de Santa Fe,Defensores Unidos de Zárate,2-1
04/02/2024,1,Arsenal de Sarandí,Güemes de SdE,1-1
04/02/2024,1,Guillermo Brown,Racing de Córdoba,1-1
04/02/2024,1,Gimnasia y Tiro de Salta,Chaco For Ever,2-0
04/02/2024,1,Almirante Brown,Atlanta,0-1
04/02/2024,1,San Martín de San Juan,Alvarado,1-0
04/02/2024,1,Gimnasia de Mendoza,Defensores de Belgrano,0-1
05/02/2024,1,Estudiantes de Río Cuarto,Deportivo Madryn,1-0
09/02/2024,2,Ferro Carril Oeste,Chacarita Juniors,0-2
10/02/2024,2,Atlético San Miguel,Estudiantes de Caseros,0-0
10/02/2024,2,Quilmes,Talleres (RdE),0-0
10/02/2024,2,Deportivo Madryn,Aldosivi,0-2
10/02/2024,2,San Telmo,Gimnasia y Tiro de Salta,1-1
10/02/2024,2,Almagro,Deportivo Morón,2-1
11/02/2024,2,Almirante Brown,Tristan Suárez,1-2
11/02/2024,2,Brown de Adrogué,Temperley,2-2
11/02/2024,2,Güemes de SdE,San Martín de San Juan,1-0
11/02/2024,2,Gimnasia de Jujuy,Arsenal de Sarandí,1-0
11/02/2024,2,Atlanta,Colón de Santa Fe,0-0
11/02/2024,2,Defensores Unidos de Zárate,Estudiantes de Río Cuarto,1-0
11/02/2024,2,Defensores de Belgrano,Nueva Chicago,1-0
11/02/2024,2,Deportivo Maipú,San Martín de Tucumán,0-2
11/02/2024,2,Racing de Córdoba,Agropecuario Argentino,1-3
11/02/2024,2,Chaco For Ever,Gimnasia de Mendoza,1-1
12/02/2024,2,Patronato de Paraná,All Boys,0-0
12/02/2024,2,Alvarado,Guillermo Brown,2-1
13/02/2024,2,Atlético Rafaela,Mitre de SdE,0-0
16/02/2024,3,Chacarita Juniors,Atlético San Miguel,1-1
17/02/2024,3,Tristan Suárez,Patronato de Paraná,0-1
17/02/2024,3,Temperley,Almagro,4-1
17/02/2024,3,Talleres (RdE),Brown de Adrogué,2-0
17/02/2024,3,Estudiantes de Caseros,Quilmes,1-2
