matchday,date,time,home_team,away_team,result,status
1,20/09/2023,03:00,Galatasaray,FC København,2-2,Final
1,20/09/2023,03:00,Bayern Munich,Manchester United,4-3,Final
2,03/10/2023,03:00,FC København,Bayern Munich,1-2,Final
2,03/10/2023,03:00,Manchester United,Galatasaray,2-3,Final
3,24/10/2023,03:00,Galatasaray,Bayern Munich,1-3,Final
3,24/10/2023,03:00,Manchester United,FC København,1-0,Final
4,08/11/2023,03:00,Bayern Munich,Galatasaray,2-1,Final
4,08/11/2023,03:00,FC København,Manchester United,4-3,Final
5,29/11/2023,03:00,Galatasaray,Manchester United,3-3,Final
5,29/11/2023,03:00,Bayern Munich,FC København,0-0,Final
6,12/12/2023,03:00,Manchester United,Bayern Munich,0-1,Final
6,12/12/2023,03:00,FC København,Galatasaray,1-0,Final
1,20/09/2023,03:00,Arsenal FC,PSV Eindhoven,4-0,Final
1,20/09/2023,03:00,Sevilla FC,RC Lens,1-1,Final
2,03/10/2023,03:00,RC Lens,Arsenal FC,2-1,Final
2,03/10/2023,03:00,PSV Eindhoven,Sevilla FC,2-2,Final
3,24/10/2023,03:00,Sevilla FC,Arsenal FC,1-2,Final
3,24/10/2023,03:00,RC Lens,PSV Eindhoven,1-1,Final
4,08/11/2023,03:00,Arsenal FC,Sevilla FC,2-0,Final
4,08/11/2023,03:00,PSV Eindhoven,RC Lens,1-0,Final
5,29/11/2023,03:00,Sevilla FC,PSV Eindhoven,2-3,Final
5,29/11/2023,03:00,Arsenal FC,RC Lens,6-0,Final
6,12/12/2023,03:00,PSV Eindhoven,Arsenal FC,1-1,Final
6,12/12/2023,03:00,RC Lens,Sevilla FC,2-1,Final
1,20/09/2023,03:00,Real Madrid,Union Berlín,1-0,Final
1,20/09/2023,03:00,Sporting Braga,SSC Napoli,1-2,Final
2,03/10/2023,03:00,Union Berlín,Sporting Braga,2-3,Final
2,03/10/2023,03:00,SSC Napoli,Real Madrid,2-3,Final
3,24/10/2023,03:00,Union Berlín,SSC Napoli,0-1,Final
3,24/10/2023,03:00,Sporting Braga,Real Madrid,1-2,Final
4,08/11/2023,03:00,SSC Napoli,Union Berlín,1-1,Final
4,08/11/2023,03:00,Real Madrid,Sporting Braga,3-0,Final
5,29/11/2023,03:00,Sporting Braga,Union Berlín,1-1,Final
5,29/11/2023,03:00,Real Madrid,SSC Napoli,4-2,Final
6,12/12/2023,03:00,Union Berlín,Real Madrid,2-3,Final
6,12/12/2023,03:00,SSC Napoli,Sporting Braga,2-0,Final
1,20/09/2023,03:00,Real Sociedad,Inter,1-1,Final
1,20/09/2023,03:00,SL Benfica,Red Bull Salzburgo,0-2,Final
2,03/10/2023,03:00,Red Bull Salzburgo,Real Sociedad,0-2,Final
2,03/10/2023,03:00,Inter,SL Benfica,1-0,Final
3,24/10/2023,03:00,Inter,Red Bull Salzburgo,2-1,Final
3,24/10/2023,03:00,SL Benfica,Real Sociedad,0-1,Final
4,08/11/2023,03:00,Real Sociedad,SL Benfica,3-1,Final
4,08/11/2023,03:00,Red Bull Salzburgo,Inter,0-1,Final
5,29/11/2023,03:00,SL Benfica,Inter,3-3,Final
5,29/11/2023,03:00,Real Sociedad,Red Bull Salzburgo,0-0,Final
6,12/12/2023,03:00,Inter,Real Sociedad,0-0,Final
6,12/12/2023,03:00,Red Bull Salzburgo,SL Benfica,1-3,Final
1,19/09/2023,03:00,Lazio Roma,Atlético de Madrid,1-1,Final
1,19/09/2023,03:00,Feyenoord,Celtic FC,2-0,Final
2,04/10/2023,03:00,Atlético de Madrid,Feyenoord,3-2,Final
2,04/10/2023,03:00,Celtic FC,Lazio Roma,1-2,Final
3,25/10/2023,03:00,Feyenoord,Lazio Roma,3-1,Final
3,25/10/2023,03:00,Celtic FC,Atlético de Madrid,2-2,Final
4,07/11/2023,03:00,Atlético de Madrid,Celtic FC,6-0,Final
4,07/11/2023,03:00,Lazio Roma,Feyenoord,1-0,Final
5,28/11/2023,03:00,Lazio Roma,Celtic FC,2-0,Final
5,28/11/2023,03:00,Feyenoord,Atlético de Madrid,1-3,Final
6,13/12/2023,03:00,Atlético de Madrid,Lazio Roma,2-0,Final
6,13/12/2023,03:00,Celtic FC,Feyenoord,2-1,Final
1,19/09/2023,03:00,AC Milan,Newcastle United,0-0,Final
