matchday,date,time,home_team,away_team,result,status
1,22/02/2024,03:00,Inter Miami CF,Real Salt Lake,2-0,Final
1,24/02/2024,03:00,Columbus Crew,Atlanta United FC,1-0,Final
1,24/02/2024,03:00,Los Angeles FC,Seattle Sounders,2-1,Final
1,25/02/2024,03:00,Charlotte FC,New York City FC,1-0,Final
1,25/02/2024,03:00,D.C. United,New England Revolution,3-1,Final
1,25/02/2024,03:00,Orlando City,CF Montréal,0-0,Final
1,25/02/2024,03:00,Philadelphia Union,Chicago Fire,2-2,Final
1,25/02/2024,03:00,Austin FC,Minnesota United FC,1-2,Final
1,25/02/2024,03:00,FC Dallas,San Jose Earthquakes,2-1,Final
1,25/02/2024,03:00,Houston Dynamo,Sporting Kansas City,1-1,Final
1,25/02/2024,03:00,St. Louis City SC,Real Salt Lake,1-1,Final
1,25/02/2024,03:00,Portland Timbers,Colorado Rapids,4-1,Final
1,25/02/2024,03:00,FC Cincinnati,Toronto FC,0-0,Final
1,25/02/2024,03:00,Nashville SC,New York RB,0-0,Final
1,26/02/2024,03:00,Los Angeles Galaxy,Inter Miami CF,1-1,Final
2,02/03/2024,03:00,Minnesota United FC,Columbus Crew,1-1,Final
2,02/03/2024,03:00,Real Salt Lake,Los Angeles FC,3-0,Final
2,02/03/2024,03:00,Inter Miami CF,Orlando City,5-0,Final
2,03/03/2024,03:00,Vancouver Whitecaps,Charlotte FC,1-1,Final
2,03/03/2024,03:00,Chicago Fire,FC Cincinnati,1-2,Final
2,03/03/2024,03:00,FC Dallas,CF Montréal,1-2,Final
2,03/03/2024,03:00,Houston Dynamo,New York RB,1-2,Final
2,03/03/2024,03:00,Sporting Kansas City,Philadelphia Union,1-1,Final
2,03/03/2024,03:00,St. Louis City SC,New York City FC,2-0,Final
2,03/03/2024,03:00,Colorado Rapids,Nashville SC,1-1,Final
2,03/03/2024,03:00,Portland Timbers,D.C. United,2-2,Final
2,03/03/2024,03:00,San Jose Earthquakes,Los Angeles Galaxy,1-3,Final
2,03/03/2024,03:00,Seattle Sounders,Austin FC,0-0,Final
2,03/03/2024,03:00,New England Revolution,Toronto FC,0-1,Final
3,09/03/2024,03:00,New York City FC,Portland Timbers,1-2,Final
3,09/03/2024,03:00,Toronto FC,Charlotte FC,1-0,Final
3,10/03/2024,03:00,Atlanta United FC,New England Revolution,4-1,Final
3,10/03/2024,03:00,Columbus Crew,Chicago Fire,2-1,Final
3,10/03/2024,03:00,New York RB,FC Dallas,2-1,Final
3,10/03/2024,03:00,Orlando City,Minnesota United FC,2-3,Final
3,10/03/2024,03:00,Austin FC,St. Louis City SC,2-2,Final
3,10/03/2024,03:00,Real Salt Lake,Colorado Rapids,1-2,Final
3,10/03/2024,03:00,Los Angeles FC,Sporting Kansas City,0-0,Final
3,10/03/2024,03:00,San Jose Earthquakes,Vancouver Whitecaps,0-2,Final
3,10/03/2024,03:00,FC Cincinnati,D.C. United,0-0,Final
3,10/03/2024,03:00,Nashville SC,Los Angeles Galaxy,2-2,Final
3,10/03/2024,03:00,Inter Miami CF,CF Montréal,2-3,Final
3,01/05/2024,03:00,Philadelphia Union,Seattle Sounders,2-3,Final
4,16/03/2024,03:00,Chicago Fire,CF Montréal,4-3,Final
4,16/03/2024,03:00,D.C. United,Inter Miami CF,1-3,Final
4,16/03/2024,03:00,Seattle Sounders,Colorado Rapids,1-1,Final
4,17/03/2024,03:00,Columbus Crew,New York RB,3-0,Final
4,17/03/2024,03:00,New York City FC,Toronto FC,2-1,Final
4,17/03/2024,03:00,Austin FC,Philadelphia Union,2-2,Final
4,17/03/2024,03:00,FC Dallas,Vancouver Whitecaps,1-3,Final
4,17/03/2024,03:00,Houston Dynamo,Portland Timbers,1-0,Final
4,17/03/2024,03:00,Minnesota United FC,Los Angeles FC,2-0,Final
4,17/03/2024,03:00,Nashville SC,Charlotte FC,2-1,Final
4,17/03/2024,03:00,Sporting Kansas City,San Jose Earthquakes,2-1,Final
4,17/03/2024,03:00,Los Angeles Galaxy,St. Louis City SC,3-3,Final
4,17/03/2024,03:00,New England Revolution,FC Cincinnati,1-2,Final
4,18/03/2024,03:00,Atlanta United FC,Orlando City,2-0,Final
5,23/03/2024,03:00,New England Revolution,Chicago Fire,1-1,Final
5,23/03/2024,03:00,New York RB,Inter Miami CF,4-0,Final
5,24/03/2024,03:00,Vancouver Whitecaps,Real Salt Lake,1-2,Final
5,24/03/2024,03:00,Charlotte FC,Columbus Crew,2-0,Final
5,24/03/2024,03:00,FC Cincinnati,New York City FC,1-0,Final
5,24/03/2024,03:00,Orlando City,Austin FC,2-0,Final
5,24/03/2024,03:00,Toronto FC,Atlanta United FC,2-0,Final
5,24/03/2024,03:00,Sporting Kansas City,Los Angeles Galaxy,2-3,Final
5,24/03/2024,03:00,St. Louis City SC,D.C. United,2-2,Final
5,24/03/2024,03:00,Colorado Rapids,Houston Dynamo,0-1,Final
5,24/03/2024,03:00,Los Angeles FC,Nashville SC,5-0,Final
5,24/03/2024,03:00,Portland Timbers,Philadelphia Union,1-3,Final
5,24/03/2024,03:00,San Jose Earthquakes,Seattle Sounders,3-2,Final
6,30/03/2024,03:00,Philadelphia Union,Minnesota United FC,2-0,Final
6,30/03/2024,03:00,Colorado Rapids,Los Angeles FC,3-2,Final
6,31/03/2024,03:00,Charlotte FC,FC Cincinnati,1-1,Final
6,31/03/2024,03:00,D.C. United,CF Montréal,1-0,Final
6,31/03/2024,03:00,Inter Miami CF,New York City FC,1-1,Final
6,31/03/2024,03:00,Orlando City,New York RB,1-1,Final
6,31/03/2024,03:00,Toronto FC,Sporting Kansas City,1-3,Final
6,31/03/2024,03:00,Austin FC,FC Dallas,2-1,Final
6,31/03/2024,03:00,Houston Dynamo,San Jose Earthquakes,2-1,Final
6,31/03/2024,03:00,Nashville SC,Columbus Crew,2-2,Final
6,31/03/2024,03:00,Real Salt Lake,St. Louis City SC,3-1,Final
6,31/03/2024,03:00,Vancouver Whitecaps,Portland Timbers,3-2,Final
6,31/03/2024,03:00,Los Angeles Galaxy,Seattle Sounders,1-0,Final
6,31/03/2024,03:00,Atlanta United FC,Chicago Fire,3-0,Final
7,07/04/2024,03:00,Vancouver Whitecaps,Toronto FC,4-0,Final
7,07/04/2024,03:00,Columbus Crew,D.C. United,1-1,Final
7,07/04/2024,03:00,FC Cincinnati,New York RB,1-2,Final
7,07/04/2024,03:00,Inter Miami CF,Colorado Rapids,2-2,Final
7,07/04/2024,03:00,New England Revolution,Charlotte FC,1-0,Final
7,07/04/2024,03:00,New York City FC,Atlanta United FC,1-1,Final
7,07/04/2024,03:00,Los Angeles FC,Los Angeles Galaxy,2-1,Final
7,07/04/2024,03:00,Austin FC,San Jose Earthquakes,4-3,Final
