Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
02/02/2024,1,Bogotá FC,Unión Magdalena,0-2
03/02/2024,1,Deportes Quindío,Atlético Huila,0-3
03/02/2024,1,Real Santander,Leones FC,0-0
03/02/2024,1,Barranquilla FC,Tigres FC,2-2
03/02/2024,1,Llaneros FC,Boca Juniors de Cali,2-0
03/02/2024,1,Real Cartagena,Internacional de Palmira,2-0
04/02/2024,1,Orsomarso SC,Real Soacha Cundinamarca,1-1
04/02/2024,1,Atlético FC,Cúcuta Deportivo,0-1
09/02/2024,2,Tigres FC,Deportes Quindío,0-0
09/02/2024,2,Cúcuta Deportivo,Barranquilla FC,2-1
10/02/2024,2,Boca Juniors de Cali,Bogotá FC,1-2
10/02/2024,2,Real Soacha Cundinamarca,Real Santander,4-2
11/02/2024,2,Internacional de Palmira,Orsomarso SC,0-1
12/02/2024,2,Leones FC,Atlético FC,2-0
13/02/2024,2,Unión Magdalena,Llaneros FC,1-1
13/02/2024,2,Atlético Huila,Real Cartagena,2-0
15/02/2024,3,Real Santander,Tigres FC,0-3
16/02/2024,3,Bogotá FC,Atlético FC,2-2
16/02/2024,3,Orsomarso SC,Unión Magdalena,1-3
16/02/2024,3,Barranquilla FC,Leones FC,2-2
17/02/2024,3,Llaneros FC,Internacional de Palmira,1-2
17/02/2024,3,Boca Juniors de Cali,Atlético Huila,0-2
17/02/2024,3,Deportes Quindío,Real Soacha Cundinamarca,3-2
17/02/2024,3,Real Cartagena,Cúcuta Deportivo,1-1
20/02/2024,4,Tigres FC,Orsomarso SC,0-1
20/02/2024,4,Cúcuta Deportivo,Boca Juniors de Cali,1-0
21/02/2024,4,Unión Magdalena,Barranquilla FC,1-3
21/02/2024,4,Atlético Huila,Real Soacha Cundinamarca,1-0
21/02/2024,4,Internacional de Palmira,Leones FC,2-2
23/02/2024,4,Deportes Quindío,Real Santander,4-0
23/02/2024,4,Real Cartagena,Bogotá FC,3-0
23/02/2024,4,Atlético FC,Llaneros FC,0-3
24/02/2024,5,Orsomarso SC,Cúcuta Deportivo,0-1
26/02/2024,5,Real Soacha Cundinamarca,Internacional de Palmira,2-1
26/02/2024,5,Leones FC,Tigres FC,2-3
26/02/2024,5,Boca Juniors de Cali,Barranquilla FC,1-0
27/02/2024,5,Bogotá FC,Atlético Huila,2-1
27/02/2024,5,Real Santander,Atlético FC,1-1
28/02/2024,5,Unión Magdalena,Deportes Quindío,2-2
29/02/2024,5,Llaneros FC,Real Cartagena,0-0
02/03/2024,6,Tigres FC,Real Soacha Cundinamarca,1-0
02/03/2024,6,Internacional de Palmira,Bogotá FC,3-0
03/03/2024,6,Deportes Quindío,Orsomarso SC,1-1
03/03/2024,6,Real Cartagena,Boca Juniors de Cali,2-0
03/03/2024,6,Atlético FC,Atlético Huila,0-3
04/03/2024,6,Cúcuta Deportivo,Unión Magdalena,1-1
05/03/2024,6,Barranquilla FC,Real Santander,1-0
06/03/2024,6,Leones FC,Llaneros FC,0-3
10/03/2024,7,Bogotá FC,Deportes Quindío,2-2
10/03/2024,7,Internacional de Palmira,Tigres FC,0-0
11/03/2024,7,Orsomarso SC,Real Santander,4-2
11/03/2024,7,Boca Juniors de Cali,Leones FC,1-0
11/03/2024,7,Llaneros FC,Barranquilla FC,2-1
12/03/2024,7,Unión Magdalena,Real Cartagena,2-2
12/03/2024,7,Real Soacha Cundinamarca,Atlético FC,1-0
13/03/2024,7,Atlético Huila,Cúcuta Deportivo,2-1
15/03/2024,8,Barranquilla FC,Internacional de Palmira,0-0
16/03/2024,8,Real Santander,Unión Magdalena,2-0
16/03/2024,8,Atlético FC,Orsomarso SC,0-2
16/03/2024,8,Cúcuta Deportivo,Bogotá FC,6-0
17/03/2024,8,Real Soacha Cundinamarca,Boca Juniors de Cali,1-0
19/03/2024,8,Tigres FC,Llaneros FC,1-1
19/03/2024,8,Leones FC,Atlético Huila,1-2
20/03/2024,8,Deportes Quindío,Real Cartagena,1-0
24/03/2024,9,Llaneros FC,Real Soacha Cundinamarca,3-3
24/03/2024,9,Cúcuta Deportivo,Real Santander,2-1
25/03/2024,9,Unión Magdalena,Leones FC,2-3
26/03/2024,9,Orsomarso SC,Internacional de Palmira,4-2
26/03/2024,9,Boca Juniors de Cali,Atlético FC,0-1
26/03/2024,9,Atlético Huila,Deportes Quindío,1-0
26/03/2024,9,Real Cartagena,Barranquilla FC,1-1
27/03/2024,9,Bogotá FC,Tigres FC,0-1
02/04/2024,10,Internacional de Palmira,Boca Juniors de Cali,2-1
04/04/2024,10,Llaneros FC,Cúcuta Deportivo,0-0
04/04/2024,10,Leones FC,Orsomarso SC,1-1
04/04/2024,10,Atlético FC,Real Cartagena,0-2
05/04/2024,10,Real Soacha Cundinamarca,Unión Magdalena,1-2
05/04/2024,10,Tigres FC,Atlético Huila,0-1
06/04/2024,10,Real Santander,Bogotá FC,3-0
06/04/2024,10,Barranquilla FC,Deportes Quindío,1-0
13/04/2024,11,Boca Juniors de Cali,Tigres FC,2-0
13/04/2024,11,Unión Magdalena,Atlético FC,2-0
14/04/2024,11,Atlético Huila,Real Santander,1-0
14/04/2024,11,Cúcuta Deportivo,Leones FC,1-1
14/04/2024,11,Real Cartagena,Real Soacha Cundinamarca,2-1
