Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
28/07/2023,1,Union Saint-Gilloise,RSC Anderlecht,2-0
29/07/2023,1,KAS Eupen,KVC Westerlo,2-2
29/07/2023,1,Sporting Charleroi,Oud-Heverlee Leuven,1-1
29/07/2023,1,RWDM Brussels,KRC Genk,0-4
30/07/2023,1,Royal Antwerp FC,Cercle Brugge,1-0
30/07/2023,1,KAA Gent,KV Kortrijk,3-2
30/07/2023,1,Club Brugge KV,KV Mechelen,1-1
30/07/2023,1,Sint-Truidense VV,Standard Lieja,1-0
04/08/2023,2,Standard Lieja,Union Saint-Gilloise,0-1
05/08/2023,2,KRC Genk,KAS Eupen,0-1
05/08/2023,2,Cercle Brugge,Sporting Charleroi,2-0
05/08/2023,2,Oud-Heverlee Leuven,RWDM Brussels,1-2
06/08/2023,2,RSC Anderlecht,Royal Antwerp FC,1-0
06/08/2023,2,KV Mechelen,KAA Gent,0-1
06/08/2023,2,KVC Westerlo,Club Brugge KV,0-1
06/08/2023,2,KV Kortrijk,Sint-Truidense VV,0-1
11/08/2023,3,Royal Antwerp FC,KV Kortrijk,6-0
12/08/2023,3,RWDM Brussels,KV Mechelen,1-0
12/08/2023,3,Union Saint-Gilloise,Oud-Heverlee Leuven,5-1
13/08/2023,3,Sint-Truidense VV,RSC Anderlecht,0-1
13/08/2023,3,Cercle Brugge,KRC Genk,0-1
13/08/2023,3,KAS Eupen,Club Brugge KV,0-5
13/08/2023,3,Sporting Charleroi,Standard Lieja,1-1
13/08/2023,3,KVC Westerlo,KAA Gent,1-3
18/08/2023,4,Oud-Heverlee Leuven,Royal Antwerp FC,1-1
19/08/2023,4,Standard Lieja,Cercle Brugge,0-1
19/08/2023,4,KV Mechelen,Union Saint-Gilloise,4-0
20/08/2023,4,RSC Anderlecht,KVC Westerlo,2-1
20/08/2023,4,KRC Genk,Sporting Charleroi,0-0
20/08/2023,4,KAA Gent,Sint-Truidense VV,2-2
20/08/2023,4,Club Brugge KV,RWDM Brussels,7-1
20/08/2023,4,KV Kortrijk,KAS Eupen,1-3
26/08/2023,5,KVC Westerlo,KV Mechelen,2-3
26/08/2023,5,KAS Eupen,Oud-Heverlee Leuven,3-1
26/08/2023,5,KV Kortrijk,Standard Lieja,1-1
27/08/2023,5,Sint-Truidense VV,Cercle Brugge,0-2
27/08/2023,5,RSC Anderlecht,Sporting Charleroi,2-1
27/09/2023,5,Royal Antwerp FC,KAA Gent,0-0
28/09/2023,5,RWDM Brussels,Union Saint-Gilloise,2-3
28/09/2023,5,Club Brugge KV,KRC Genk,1-1
