matchday,date,time,home_team,away_team,result,status
1,11/08/2023,03:00,FC Volendam,Vitesse,1-2,Final
1,12/08/2023,03:00,PSV Eindhoven,FC Utrecht,2-0,Final
1,12/08/2023,03:00,Sc Heerenveen,RKC Waalwijk,3-1,Final
1,12/08/2023,03:00,AFC Ajax,Heracles Almelo,4-1,Final
1,12/08/2023,03:00,PEC Zwolle,Sparta Rotterdam,1-2,Final
1,13/08/2023,03:00,NEC Nijmegen,SBV Excelsior,3-4,Final
1,13/08/2023,03:00,Feyenoord,Fortuna Sittard,0-0,Final
1,13/08/2023,03:00,AZ Alkmaar,Go Ahead Eagles,5-1,Final
1,13/08/2023,03:00,Almere City FC,FC Twente,1-4,Final
2,18/08/2023,03:00,Heracles Almelo,NEC Nijmegen,2-1,Final
2,19/08/2023,03:00,SBV Excelsior,AFC Ajax,2-2,Final
2,19/08/2023,03:00,Vitesse,PSV Eindhoven,1-3,Final
2,19/08/2023,03:00,Fortuna Sittard,Almere City FC,2-1,Final
2,19/08/2023,03:00,Go Ahead Eagles,FC Volendam,4-1,Final
2,20/08/2023,03:00,FC Utrecht,Sc Heerenveen,0-2,Final
2,20/08/2023,03:00,Sparta Rotterdam,Feyenoord,2-2,Final
2,20/08/2023,03:00,FC Twente,PEC Zwolle,3-1,Final
2,20/08/2023,03:00,RKC Waalwijk,AZ Alkmaar,1-3,Final
3,26/08/2023,03:00,NEC Nijmegen,RKC Waalwijk,3-0,Final
3,26/08/2023,03:00,SBV Excelsior,Fortuna Sittard,2-2,Final
3,27/08/2023,03:00,PEC Zwolle,FC Utrecht,1-0,Final
3,27/08/2023,03:00,Feyenoord,Almere City FC,6-1,Final
3,27/08/2023,03:00,Sc Heerenveen,Sparta Rotterdam,1-3,Final
3,27/09/2023,03:00,PSV Eindhoven,Go Ahead Eagles,3-0,Final
3,27/09/2023,03:00,FC Twente,Vitesse,1-0,Final
3,28/09/2023,03:00,AZ Alkmaar,Heracles Almelo,1-1,Final
3,02/11/2023,03:00,AFC Ajax,FC Volendam,2-0,Final
4,01/09/2023,03:00,Sparta Rotterdam,NEC Nijmegen,1-1,Final
4,02/09/2023,03:00,Almere City FC,PEC Zwolle,1-2,Final
4,02/09/2023,03:00,Go Ahead Eagles,Sc Heerenveen,3-2,Final
4,02/09/2023,03:00,RKC Waalwijk,PSV Eindhoven,0-4,Final
4,02/09/2023,03:00,Heracles Almelo,SBV Excelsior,3-1,Final
4,03/09/2023,03:00,FC Utrecht,Feyenoord,1-5,Final
