Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
02/03/2024,1,Delfín SC,Independiente del Valle,0-1
02/03/2024,1,Mushuc Runa,Libertad de Loja,2-1
02/03/2024,1,Aucas,Orense SC,2-0
03/03/2024,1,Deportivo Cuenca,Emelec,1-2
03/03/2024,1,Universidad Católica,El Nacional,3-0
03/03/2024,1,Técnico Universitario,Cumbayá,1-0
04/03/2024,1,Barcelona,Imbabura,2-0
05/03/2024,1,LDU Quito,Macará,2-1
09/03/2024,2,Emelec,Mushuc Runa,0-0
09/03/2024,2,Macará,El Nacional,1-0
09/03/2024,2,Imbabura,Delfín SC,3-0
10/03/2024,2,Independiente del Valle,Barcelona,3-1
10/03/2024,2,Aucas,Técnico Universitario,3-1
10/03/2024,2,Orense SC,Deportivo Cuenca,1-1
11/03/2024,2,Cumbayá,LDU Quito,1-3
12/03/2024,2,Libertad de Loja,Universidad Católica,0-1
15/03/2024,3,Macará,Libertad de Loja,3-0
16/03/2024,3,Independiente del Valle,Cumbayá,3-0
16/03/2024,3,Mushuc Runa,Imbabura,3-0
16/03/2024,3,LDU Quito,Aucas,1-2
17/03/2024,3,Barcelona,Orense SC,0-0
17/03/2024,3,Universidad Católica,Deportivo Cuenca,3-3
17/03/2024,3,Delfín SC,Técnico Universitario,2-0
18/03/2024,3,El Nacional,Emelec,0-1
19/03/2024,4,Cumbayá,Mushuc Runa,2-1
20/03/2024,4,Orense SC,Imbabura,1-2
20/03/2024,4,Deportivo Cuenca,Macará,1-1
21/03/2024,4,Aucas,El Nacional,3-4
21/03/2024,4,Técnico Universitario,Independiente del Valle,1-1
22/03/2024,4,Emelec,Delfín SC,2-0
01/05/2024,4,Libertad de Loja,LDU Quito,2-3
02/05/2024,4,Universidad Católica,Barcelona,0-1
23/03/2024,5,Imbabura,Cumbayá,0-0
24/03/2024,5,El Nacional,Deportivo Cuenca,2-1
24/03/2024,5,Técnico Universitario,Macará,1-1
25/03/2024,5,Independiente del Valle,Aucas,1-1
25/03/2024,5,Delfín SC,Libertad de Loja,1-1
26/03/2024,5,Orense SC,Emelec,1-1
22/05/2024,5,Mushuc Runa,Universidad Católica,2-1
23/05/2024,5,Barcelona,LDU Quito,2-0
29/03/2024,6,LDU Quito,Imbabura,5-0
30/03/2024,6,Macará,Barcelona,1-1
30/03/2024,6,Mushuc Runa,Aucas,0-2
30/03/2024,6,Libertad de Loja,Técnico Universitario,1-0
31/03/2024,6,Cumbayá,El Nacional,1-0
31/03/2024,6,Universidad Católica,Orense SC,5-1
31/03/2024,6,Deportivo Cuenca,Delfín SC,0-0
01/04/2024,6,Emelec,Independiente del Valle,0-0
06/04/2024,7,Orense SC,Mushuc Runa,2-2
06/04/2024,7,Aucas,Cumbayá,3-0
06/04/2024,7,El Nacional,LDU Quito,1-2
07/04/2024,7,Barcelona,Deportivo Cuenca,4-0
07/04/2024,7,Independiente del Valle,Libertad de Loja,3-0
07/04/2024,7,Delfín SC,Universidad Católica,0-2
08/04/2024,7,Técnico Universitario,Emelec,1-1
09/04/2024,7,Imbabura,Macará,0-1
13/04/2024,8,Deportivo Cuenca,Aucas,3-3
13/04/2024,8,Mushuc Runa,Técnico Universitario,1-2
13/04/2024,8,Macará,Orense SC,0-0
14/04/2024,8,Emelec,Cumbayá,2-0
14/04/2024,8,Universidad Católica,Independiente del Valle,2-2
14/04/2024,8,El Nacional,Imbabura,2-0
15/04/2024,8,Libertad de Loja,Barcelona,0-3
16/04/2024,8,LDU Quito,Delfín SC,2-1
17/04/2024,9,Cumbayá,Libertad de Loja,0-0
18/04/2024,9,Técnico Universitario,Deportivo Cuenca,2-1
18/04/2024,9,Imbabura,Universidad Católica,2-2
18/04/2024,9,Independiente del Valle,Mushuc Runa,2-1
19/04/2024,9,Barcelona,El Nacional,1-0
19/04/2024,9,Delfín SC,Macará,1-1
19/04/2024,9,Aucas,Emelec,3-1
19/04/2024,9,Orense SC,LDU Quito,1-0
27/04/2024,10,Deportivo Cuenca,Mushuc Runa,5-0
27/04/2024,10,Universidad Católica,Cumbayá,2-1
27/04/2024,10,Libertad de Loja,Orense SC,1-1
28/04/2024,10,LDU Quito,Técnico Universitario,1-0
28/04/2024,10,Imbabura,Independiente del Valle,0-1
28/04/2024,10,Macará,Aucas,0-2
29/04/2024,10,Emelec,Barcelona,1-1
30/04/2024,10,El Nacional,Delfín SC,1-0
04/05/2024,11,Orense SC,El Nacional,0-1
04/05/2024,11,Cumbayá,Macará,1-0
04/05/2024,11,Mushuc Runa,LDU Quito,0-1
05/05/2024,11,Delfín SC,Barcelona,1-3
05/05/2024,11,Aucas,Libertad de Loja,2-0
05/05/2024,11,Independiente del Valle,Deportivo Cuenca,1-0
06/05/2024,11,Emelec,Universidad Católica,2-1
07/05/2024,11,Técnico Universitario,Imbabura,1-1
11/05/2024,12,Deportivo Cuenca,Cumbayá,2-1
11/05/2024,12,Imbabura,Libertad de Loja,4-2
11/05/2024,12,Macará,Mushuc Runa,0-0
12/05/2024,12,LDU Quito,Emelec,2-2
12/05/2024,12,El Nacional,Independiente del Valle,1-2
12/05/2024,12,Delfín SC,Orense SC,0-1
13/05/2024,12,Barcelona,Aucas,1-1
14/05/2024,12,Universidad Católica,Técnico Universitario,3-2
18/05/2024,13,Deportivo Cuenca,Imbabura,5-2
18/05/2024,13,Libertad de Loja,El Nacional,0-2
18/05/2024,13,Emelec,Macará,0-1
19/05/2024,13,Independiente del Valle,LDU Quito,1-1
19/05/2024,13,Mushuc Runa,Delfín SC,5-0
19/05/2024,13,Aucas,Universidad Católica,2-2
20/05/2024,13,Cumbayá,Barcelona,0-1
21/05/2024,13,Técnico Universitario,Orense SC,1-0
25/05/2024,14,Imbabura,Emelec,1-2
26/05/2024,14,LDU Quito,Universidad Católica,2-1
26/05/2024,14,Delfín SC,Aucas,2-0
26/05/2024,14,Macará,Independiente del Valle,0-1
26/05/2024,14,Barcelona,Técnico Universitario,3-0
26/05/2024,14,El Nacional,Mushuc Runa,1-0
27/05/2024,14,Orense SC,Cumbayá,1-0
28/05/2024,14,Libertad de Loja,Deportivo Cuenca,0-0
01/06/2024,15,Técnico Universitario,El Nacional,1-2
01/06/2024,15,Aucas,Imbabura,2-2
01/06/2024,15,Cumbayá,Delfín SC,1-0
02/06/2024,15,Emelec,Libertad de Loja,0-0
02/06/2024,15,Universidad Católica,Macará,3-0
03/06/2024,15,Mushuc Runa,Barcelona,1-0
03/06/2024,15,Deportivo Cuenca,LDU Quito,2-2
03/06/2024,15,Independiente del Valle,Orense SC,1-0
