Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
22/02/2024,1,Inter Miami CF,Real Salt Lake,2-0
24/02/2024,1,Columbus Crew,Atlanta United FC,1-0
24/02/2024,1,Los Angeles FC,Seattle Sounders,2-1
25/02/2024,1,Charlotte FC,New York City FC,1-0
25/02/2024,1,D.C. United,New England Revolution,3-1
25/02/2024,1,Orlando City,CF Montréal,0-0
25/02/2024,1,Philadelphia Union,Chicago Fire,2-2
25/02/2024,1,Austin FC,Minnesota United FC,1-2
25/02/2024,1,FC Dallas,San Jose Earthquakes,2-1
25/02/2024,1,Houston Dynamo,Sporting Kansas City,1-1
25/02/2024,1,St. Louis City SC,Real Salt Lake,1-1
25/02/2024,1,Portland Timbers,Colorado Rapids,4-1
25/02/2024,1,FC Cincinnati,Toronto FC,0-0
25/02/2024,1,Nashville SC,New York RB,0-0
26/02/2024,1,Los Angeles Galaxy,Inter Miami CF,1-1
02/03/2024,2,Minnesota United FC,Columbus Crew,1-1
02/03/2024,2,Real Salt Lake,Los Angeles FC,3-0
02/03/2024,2,Inter Miami CF,Orlando City,5-0
03/03/2024,2,Vancouver Whitecaps,Charlotte FC,1-1
03/03/2024,2,Chicago Fire,FC Cincinnati,1-2
03/03/2024,2,FC Dallas,CF Montréal,1-2
03/03/2024,2,Houston Dynamo,New York RB,1-2
03/03/2024,2,Sporting Kansas City,Philadelphia Union,1-1
03/03/2024,2,St. Louis City SC,New York City FC,2-0
03/03/2024,2,Colorado Rapids,Nashville SC,1-1
03/03/2024,2,Portland Timbers,D.C. United,2-2
03/03/2024,2,San Jose Earthquakes,Los Angeles Galaxy,1-3
03/03/2024,2,Seattle Sounders,Austin FC,0-0
03/03/2024,2,New England Revolution,Toronto FC,0-1
09/03/2024,3,New York City FC,Portland Timbers,1-2
09/03/2024,3,Toronto FC,Charlotte FC,1-0
10/03/2024,3,Atlanta United FC,New England Revolution,4-1
10/03/2024,3,Columbus Crew,Chicago Fire,2-1
10/03/2024,3,New York RB,FC Dallas,2-1
10/03/2024,3,Orlando City,Minnesota United FC,2-3
10/03/2024,3,Austin FC,St. Louis City SC,2-2
10/03/2024,3,Real Salt Lake,Colorado Rapids,1-2
10/03/2024,3,Los Angeles FC,Sporting Kansas City,0-0
10/03/2024,3,San Jose Earthquakes,Vancouver Whitecaps,0-2
10/03/2024,3,FC Cincinnati,D.C. United,0-0
10/03/2024,3,Nashville SC,Los Angeles Galaxy,2-2
10/03/2024,3,Inter Miami CF,CF Montréal,2-3
01/05/2024,3,Philadelphia Union,Seattle Sounders,2-3
16/03/2024,4,Chicago Fire,CF Montréal,4-3
16/03/2024,4,D.C. United,Inter Miami CF,1-3
16/03/2024,4,Seattle Sounders,Colorado Rapids,1-1
17/03/2024,4,Columbus Crew,New York RB,3-0
17/03/2024,4,New York City FC,Toronto FC,2-1
17/03/2024,4,Austin FC,Philadelphia Union,2-2
17/03/2024,4,FC Dallas,Vancouver Whitecaps,1-3
17/03/2024,4,Houston Dynamo,Portland Timbers,1-0
17/03/2024,4,Minnesota United FC,Los Angeles FC,2-0
17/03/2024,4,Nashville SC,Charlotte FC,2-1
17/03/2024,4,Sporting Kansas City,San Jose Earthquakes,2-1
17/03/2024,4,Los Angeles Galaxy,St. Louis City SC,3-3
17/03/2024,4,New England Revolution,FC Cincinnati,1-2
18/03/2024,4,Atlanta United FC,Orlando City,2-0
23/03/2024,5,New England Revolution,Chicago Fire,1-1
23/03/2024,5,New York RB,Inter Miami CF,4-0
24/03/2024,5,Vancouver Whitecaps,Real Salt Lake,1-2
24/03/2024,5,Charlotte FC,Columbus Crew,2-0
24/03/2024,5,FC Cincinnati,New York City FC,1-0
24/03/2024,5,Orlando City,Austin FC,2-0
24/03/2024,5,Toronto FC,Atlanta United FC,2-0
24/03/2024,5,Sporting Kansas City,Los Angeles Galaxy,2-3
24/03/2024,5,St. Louis City SC,D.C. United,2-2
24/03/2024,5,Colorado Rapids,Houston Dynamo,0-1
24/03/2024,5,Los Angeles FC,Nashville SC,5-0
24/03/2024,5,Portland Timbers,Philadelphia Union,1-3
24/03/2024,5,San Jose Earthquakes,Seattle Sounders,3-2
30/03/2024,6,Philadelphia Union,Minnesota United FC,2-0
30/03/2024,6,Colorado Rapids,Los Angeles FC,3-2
31/03/2024,6,Charlotte FC,FC Cincinnati,1-1
31/03/2024,6,D.C. United,CF Montréal,1-0
31/03/2024,6,Inter Miami CF,New York City FC,1-1
31/03/2024,6,Orlando City,New York RB,1-1
31/03/2024,6,Toronto FC,Sporting Kansas City,1-3
31/03/2024,6,Austin FC,FC Dallas,2-1
31/03/2024,6,Houston Dynamo,San Jose Earthquakes,2-1
31/03/2024,6,Nashville SC,Columbus Crew,2-2
31/03/2024,6,Real Salt Lake,St. Louis City SC,3-1
31/03/2024,6,Vancouver Whitecaps,Portland Timbers,3-2
31/03/2024,6,Los Angeles Galaxy,Seattle Sounders,1-0
