Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
11/08/2023,1,Trabzonspor,Antalyaspor,1-0
12/08/2023,1,Kasımpaşa SK,MKE Ankaragücü,3-2
12/08/2023,1,Konyaspor,İstanbulspor AŞ,1-1
12/08/2023,1,Kayserispor,Galatasaray,0-0
12/08/2023,1,Pendikspor,Hatayspor,1-5
13/08/2023,1,Sivasspor,Samsunspor,1-1
13/08/2023,1,Adana Demirspor,Çaykur Rizespor,2-1
13/08/2023,1,Fenerbahçe,Gaziantep FK,2-1
14/08/2023,1,Alanyaspor,İstanbul Başakşehir,2-0
14/08/2023,1,Fatih Karagümrük,Beşiktaş,0-1
18/08/2023,2,İstanbulspor AŞ,Kayserispor,1-1
18/08/2023,2,Antalyaspor,Konyaspor,1-1
19/08/2023,2,Çaykur Rizespor,Alanyaspor,0-0
19/08/2023,2,Hatayspor,Kasımpaşa SK,0-0
19/08/2023,2,Galatasaray,Trabzonspor,2-0
20/08/2023,2,İstanbul Başakşehir,Fatih Karagümrük,0-2
20/08/2023,2,Gaziantep FK,Sivasspor,1-3
20/08/2023,2,Beşiktaş,Pendikspor,1-1
21/08/2023,2,Samsunspor,Fenerbahçe,0-2
21/08/2023,2,MKE Ankaragücü,Adana Demirspor,1-1
25/08/2023,3,Konyaspor,Gaziantep FK,2-0
26/08/2023,3,Kasımpaşa SK,Pendikspor,1-1
26/08/2023,3,Trabzonspor,Çaykur Rizespor,2-3
26/08/2023,3,Sivasspor,Antalyaspor,1-1
27/08/2023,3,Kayserispor,Samsunspor,2-1
27/08/2023,3,Fatih Karagümrük,MKE Ankaragücü,1-1
27/08/2023,3,Alanyaspor,Hatayspor,0-0
26/09/2023,3,İstanbulspor AŞ,Galatasaray,0-1
27/09/2023,3,Adana Demirspor,Beşiktaş,4-2
28/09/2023,3,Fenerbahçe,İstanbul Başakşehir,4-0
01/09/2023,4,Kasımpaşa SK,Trabzonspor,1-5
01/09/2023,4,Çaykur Rizespor,Fatih Karagümrük,1-0
02/09/2023,4,Pendikspor,Alanyaspor,1-1
02/09/2023,4,İstanbul Başakşehir,Konyaspor,0-1
02/09/2023,4,Gaziantep FK,Galatasaray,0-3
02/09/2023,4,Antalyaspor,Kayserispor,1-1
03/09/2023,4,Beşiktaş,Sivasspor,2-0
03/09/2023,4,Hatayspor,Adana Demirspor,3-3
03/09/2023,4,MKE Ankaragücü,Fenerbahçe,0-1
08/11/2023,4,Samsunspor,İstanbulspor AŞ,2-1
16/09/2023,5,Kayserispor,Gaziantep FK,2-0
16/09/2023,5,Konyaspor,Çaykur Rizespor,1-2
16/09/2023,5,Galatasaray,Samsunspor,4-2
16/09/2023,5,Adana Demirspor,Pendikspor,3-0
17/09/2023,5,İstanbulspor AŞ,İstanbul Başakşehir,0-2
17/09/2023,5,Fenerbahçe,Antalyaspor,3-2
17/09/2023,5,Alanyaspor,Kasımpaşa SK,3-3
17/09/2023,5,Trabzonspor,Beşiktaş,3-0
18/09/2023,5,Fatih Karagümrük,Hatayspor,0-0
18/09/2023,5,Sivasspor,MKE Ankaragücü,1-3
22/09/2023,6,Gaziantep FK,İstanbulspor AŞ,2-0
23/09/2023,6,Pendikspor,Fatih Karagümrük,1-1
23/09/2023,6,Çaykur Rizespor,Sivasspor,1-1
23/09/2023,6,İstanbul Başakşehir,Galatasaray,1-2
23/09/2023,6,Antalyaspor,Samsunspor,2-0
24/09/2023,6,Beşiktaş,Kayserispor,2-1
24/09/2023,6,MKE Ankaragücü,Konyaspor,1-1
24/09/2023,6,Kasımpaşa SK,Adana Demirspor,2-1
24/09/2023,6,Alanyaspor,Fenerbahçe,0-1
25/09/2023,6,Hatayspor,Trabzonspor,3-2
29/09/2023,7,Samsunspor,Gaziantep FK,1-2
30/09/2023,7,Sivasspor,Hatayspor,0-0
30/09/2023,7,İstanbulspor AŞ,Antalyaspor,1-2
30/09/2023,7,Trabzonspor,Pendikspor,2-1
30/09/2023,7,Galatasaray,MKE Ankaragücü,2-1
01/10/2023,7,Fatih Karagümrük,Kasımpaşa SK,2-3
01/10/2023,7,Fenerbahçe,Çaykur Rizespor,5-0
01/10/2023,7,Adana Demirspor,Alanyaspor,4-0
01/10/2023,7,Konyaspor,Beşiktaş,0-2
02/10/2023,7,Kayserispor,İstanbul Başakşehir,0-0
06/10/2023,8,Alanyaspor,Fatih Karagümrük,2-1
06/10/2023,8,Adana Demirspor,Trabzonspor,1-0
07/10/2023,8,Pendikspor,Sivasspor,2-3
07/10/2023,8,MKE Ankaragücü,Kayserispor,3-0
07/10/2023,8,İstanbul Başakşehir,Gaziantep FK,2-0
07/10/2023,8,Antalyaspor,Galatasaray,0-2
08/10/2023,8,Çaykur Rizespor,Samsunspor,1-0
08/10/2023,8,Beşiktaş,İstanbulspor AŞ,2-0
08/10/2023,8,Hatayspor,Konyaspor,3-1
08/10/2023,8,Kasımpaşa SK,Fenerbahçe,0-2
21/10/2023,9,Kayserispor,Çaykur Rizespor,3-1
21/10/2023,9,Gaziantep FK,Antalyaspor,1-0
21/10/2023,9,Konyaspor,Pendikspor,1-2
21/10/2023,9,Galatasaray,Beşiktaş,2-1
22/10/2023,9,Sivasspor,Kasımpaşa SK,0-1
22/10/2023,9,İstanbulspor AŞ,MKE Ankaragücü,2-1
22/10/2023,9,Samsunspor,İstanbul Başakşehir,0-0
22/10/2023,9,Fenerbahçe,Hatayspor,4-2
23/10/2023,9,Fatih Karagümrük,Adana Demirspor,2-0
23/10/2023,9,Trabzonspor,Alanyaspor,1-0
27/10/2023,10,Hatayspor,Kayserispor,1-2
27/10/2023,10,Kasımpaşa SK,İstanbulspor AŞ,3-1
28/10/2023,10,Alanyaspor,Sivasspor,1-2
28/10/2023,10,Adana Demirspor,Konyaspor,3-0
28/10/2023,10,Çaykur Rizespor,Galatasaray,0-1
29/10/2023,10,Fatih Karagümrük,Trabzonspor,0-0
29/10/2023,10,Pendikspor,Fenerbahçe,0-5
29/10/2023,10,Antalyaspor,İstanbul Başakşehir,1-0
29/10/2023,10,MKE Ankaragücü,Samsunspor,2-0
30/10/2023,10,Beşiktaş,Gaziantep FK,2-0
03/11/2023,11,Galatasaray,Kasımpaşa SK,2-1
04/11/2023,11,İstanbulspor AŞ,Pendikspor,2-4
04/11/2023,11,Samsunspor,Hatayspor,2-1
04/11/2023,11,Fenerbahçe,Trabzonspor,2-3
05/11/2023,11,Sivasspor,Adana Demirspor,1-1
05/11/2023,11,İstanbul Başakşehir,MKE Ankaragücü,3-3
05/11/2023,11,Konyaspor,Fatih Karagümrük,1-1
05/11/2023,11,Antalyaspor,Beşiktaş,3-2
06/11/2023,11,Kayserispor,Alanyaspor,1-0
06/11/2023,11,Gaziantep FK,Çaykur Rizespor,2-0
10/11/2023,12,Trabzonspor,Konyaspor,2-1
10/11/2023,12,MKE Ankaragücü,Antalyaspor,0-4
11/11/2023,12,Kasımpaşa SK,Kayserispor,3-4
