Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
05/08/2023,1,Banbury United FC,Spennymoor Town,0-3
05/08/2023,1,Bishop's Stortford,Chester FC,2-0
05/08/2023,1,Blyth Spartans,Gloucester City,4-2
05/08/2023,1,Buxton FC,Boston United,1-1
05/08/2023,1,Chorley FC,Brackley Town,1-1
05/08/2023,1,Darlington FC,Curzon Ashton,1-3
05/08/2023,1,Southport FC,Warrington Town FC,0-4
05/08/2023,1,Tamworth FC,Scunthorpe United,1-2
05/08/2023,1,King's Lynn,Hereford FC,2-2
05/08/2023,1,Peterborough Sports,Scarborough Athletic FC,1-0
05/08/2023,1,Rushall Olympic,Farsley Celtic,0-2
05/08/2023,1,South Shields FC,Alfreton Town,3-1
12/08/2023,2,Alfreton Town,Southport FC,3-1
12/08/2023,2,Boston United,South Shields FC,3-1
12/08/2023,2,Brackley Town,Buxton FC,2-1
12/08/2023,2,Chester FC,King's Lynn,3-0
12/08/2023,2,Curzon Ashton,Rushall Olympic,1-1
12/08/2023,2,Farsley Celtic,Chorley FC,1-1
12/08/2023,2,Gloucester City,Bishop's Stortford,1-1
12/08/2023,2,Hereford FC,Darlington FC,1-0
12/08/2023,2,Scarborough Athletic FC,Banbury United FC,3-0
12/08/2023,2,Scunthorpe United,Peterborough Sports,1-1
12/08/2023,2,Spennymoor Town,Tamworth FC,1-4
12/08/2023,2,Warrington Town FC,Blyth Spartans,0-2
15/08/2023,3,Alfreton Town,Peterborough Sports,2-1
15/08/2023,3,Boston United,Tamworth FC,0-2
15/08/2023,3,Brackley Town,Bishop's Stortford,1-0
15/08/2023,3,Chester FC,Chorley FC,0-0
15/08/2023,3,Curzon Ashton,King's Lynn,1-1
15/08/2023,3,Farsley Celtic,South Shields FC,1-1
15/08/2023,3,Gloucester City,Banbury United FC,0-2
15/08/2023,3,Hereford FC,Rushall Olympic,1-0
15/08/2023,3,Scarborough Athletic FC,Blyth Spartans,1-0
15/08/2023,3,Scunthorpe United,Darlington FC,4-0
15/08/2023,3,Spennymoor Town,Southport FC,5-1
15/08/2023,3,Warrington Town FC,Buxton FC,1-0
