Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
09/03/2024,1,Memphis 901,Las Vegas Lights FC,2-1
09/03/2024,1,New Mexico United,Pittsburgh Riverhounds,1-0
10/03/2024,1,Miami FC,Colorado Springs Switchbacks,2-0
10/03/2024,1,North Carolina FC,Charleston Battery,0-0
10/03/2024,1,San Antonio FC,Loudoun United,2-2
10/03/2024,1,El Paso Locomotive,Hartford Athletic,0-1
10/03/2024,1,Phoenix Rising,Birmingham Legion,0-1
10/03/2024,1,Oakland Roots,Indy Eleven,2-1
10/03/2024,1,Sacramento Republic,Orange County SC,2-2
14/03/2024,1,El Paso Locomotive,Monterey Bay FC,1-1
16/03/2024,2,El Paso Locomotive,Louisville City FC,0-1
16/03/2024,2,Loudoun United,North Carolina FC,3-1
16/03/2024,2,Memphis 901,Indy Eleven,1-2
16/03/2024,2,Rhode Island FC,New Mexico United,1-1
17/03/2024,2,Miami FC,Sacramento Republic,0-1
17/03/2024,2,Pittsburgh Riverhounds,Orange County SC,0-2
17/03/2024,2,Tampa Bay Rowdies,San Antonio FC,2-2
17/03/2024,2,Colorado Springs Switchbacks,Detroit City FC,1-2
17/03/2024,2,Las Vegas Lights FC,FC Tulsa,1-3
17/03/2024,2,Monterey Bay FC,Phoenix Rising,1-0
17/03/2024,2,Oakland Roots,Charleston Battery,1-1
23/03/2024,3,Hartford Athletic,Birmingham Legion,1-0
23/03/2024,3,Detroit City FC,Loudoun United,2-1
23/03/2024,3,Louisville City FC,Pittsburgh Riverhounds,3-1
24/03/2024,3,Indy Eleven,Sacramento Republic,1-1
24/03/2024,3,North Carolina FC,Tampa Bay Rowdies,1-1
24/03/2024,3,Charleston Battery,New Mexico United,4-0
24/03/2024,3,Las Vegas Lights FC,El Paso Locomotive,1-0
24/03/2024,3,San Antonio FC,Colorado Springs Switchbacks,2-0
24/03/2024,3,Orange County SC,Miami FC,2-2
24/03/2024,3,Phoenix Rising,Oakland Roots,1-0
24/03/2024,3,Monterey Bay FC,Rhode Island FC,2-2
30/03/2024,4,North Carolina FC,Hartford Athletic,2-1
30/03/2024,4,Louisville City FC,Birmingham Legion,5-0
31/03/2024,4,Indy Eleven,Detroit City FC,1-2
31/03/2024,4,Miami FC,Charleston Battery,1-2
31/03/2024,4,Tampa Bay Rowdies,Rhode Island FC,4-1
31/03/2024,4,San Antonio FC,Monterey Bay FC,2-1
31/03/2024,4,Oakland Roots,Las Vegas Lights FC,0-3
31/03/2024,4,Orange County SC,FC Tulsa,1-0
31/03/2024,4,Sacramento Republic,Memphis 901,1-0
31/03/2024,4,Phoenix Rising,New Mexico United,0-1
06/04/2024,5,FC Tulsa,Phoenix Rising,3-3
06/04/2024,5,Detroit City FC,North Carolina FC,1-0
06/04/2024,5,Hartford Athletic,Miami FC,3-2
06/04/2024,5,Louisville City FC,Indy Eleven,5-3
06/04/2024,5,Memphis 901,Orange County SC,0-2
07/04/2024,5,Pittsburgh Riverhounds,Tampa Bay Rowdies,0-0
07/04/2024,5,Rhode Island FC,Charleston Battery,0-0
07/04/2024,5,Colorado Springs Switchbacks,Sacramento Republic,0-2
07/04/2024,5,New Mexico United,El Paso Locomotive,3-2
07/04/2024,5,Oakland Roots,Monterey Bay FC,0-1
07/04/2024,5,Las Vegas Lights FC,San Antonio FC,1-0
07/04/2024,5,Birmingham Legion,Loudoun United,3-1
10/04/2024,6,Charleston Battery,Louisville City FC,3-2
12/04/2024,6,Miami FC,Tampa Bay Rowdies,2-5
13/04/2024,6,Loudoun United,Memphis 901,2-1
14/04/2024,6,Indy Eleven,Charleston Battery,2-4
14/04/2024,6,Rhode Island FC,Pittsburgh Riverhounds,0-0
14/04/2024,6,San Antonio FC,Orange County SC,0-0
14/04/2024,6,El Paso Locomotive,Oakland Roots,2-3
14/04/2024,6,Monterey Bay FC,Las Vegas Lights FC,3-1
14/04/2024,6,Sacramento Republic,FC Tulsa,1-1
14/04/2024,6,Phoenix Rising,Colorado Springs Switchbacks,1-0
14/04/2024,6,North Carolina FC,Birmingham Legion,1-1
20/04/2024,7,Detroit City FC,Oakland Roots,3-1
20/04/2024,7,Loudoun United,Louisville City FC,0-1
20/04/2024,7,Hartford Athletic,San Antonio FC,1-3
21/04/2024,7,FC Tulsa,Charleston Battery,1-4
21/04/2024,7,Miami FC,Birmingham Legion,0-1
21/04/2024,7,North Carolina FC,New Mexico United,2-3
21/04/2024,7,Tampa Bay Rowdies,El Paso Locomotive,1-1
21/04/2024,7,Colorado Springs Switchbacks,Indy Eleven,1-1
21/04/2024,7,Las Vegas Lights FC,Rhode Island FC,1-2
21/04/2024,7,Memphis 901,Monterey Bay FC,1-2
21/04/2024,7,Orange County SC,Sacramento Republic,0-2
21/04/2024,7,Phoenix Rising,Pittsburgh Riverhounds,1-3
27/04/2024,8,Rhode Island FC,Phoenix Rising,1-3
27/04/2024,8,Charleston Battery,Las Vegas Lights FC,6-0
28/04/2024,8,Indy Eleven,North Carolina FC,2-1
28/04/2024,8,Miami FC,San Antonio FC,2-1
28/04/2024,8,Pittsburgh Riverhounds,Detroit City FC,2-0
28/04/2024,8,Birmingham Legion,Memphis 901,0-3
28/04/2024,8,Louisville City FC,Hartford Athletic,6-0
28/04/2024,8,Tampa Bay Rowdies,New Mexico United,3-0
28/04/2024,8,El Paso Locomotive,FC Tulsa,0-1
28/04/2024,8,Oakland Roots,Colorado Springs Switchbacks,0-2
