matchday,date,time,home_team,away_team,result,status
1,26/08/2023,03:00,Egnatia Rrogozhine,KF Skënderbeu,0-1,Final
1,26/08/2023,03:00,FK Vllaznia,FK Kukësi,3-1,Final
1,27/08/2023,03:00,KF Laçi,Erzeni Shijak,3-3,Final
1,27/08/2023,03:00,FC Dinamo City,KF Tiranë,2-3,Final
1,07/12/2023,03:00,FK Partizani,KF Teuta Durrës,1-1,Final
2,01/09/2023,03:00,Erzeni Shijak,FK Vllaznia,2-2,Final
2,01/09/2023,03:00,KF Skënderbeu,FC Dinamo City,1-0,Final
2,02/09/2023,03:00,KF Teuta Durrës,KF Tiranë,2-2,Final
2,03/09/2023,03:00,FK Kukësi,Egnatia Rrogozhine,0-4,Final
2,03/09/2023,03:00,FK Partizani,KF Laçi,1-0,Final
3,13/09/2023,03:00,Egnatia Rrogozhine,Erzeni Shijak,4-3,Final
3,13/09/2023,03:00,FC Dinamo City,FK Kukësi,2-1,Final
3,14/09/2023,03:00,KF Tiranë,KF Skënderbeu,3-1,Final
3,14/09/2023,03:00,FK Vllaznia,FK Partizani,0-0,Final
3,15/09/2023,03:00,KF Laçi,KF Teuta Durrës,6-1,Final
4,17/09/2023,03:00,Erzeni Shijak,FC Dinamo City,2-1,Final
4,18/09/2023,03:00,FK Kukësi,KF Tiranë,1-2,Final
4,18/09/2023,03:00,FK Partizani,Egnatia Rrogozhine,1-1,Final
4,19/09/2023,03:00,KF Laçi,FK Vllaznia,2-1,Final
4,19/09/2023,03:00,KF Teuta Durrës,KF Skënderbeu,1-0,Final
5,22/09/2023,03:00,KF Tiranë,Erzeni Shijak,0-1,Final
5,22/09/2023,03:00,FC Dinamo City,FK Partizani,1-3,Final
5,23/09/2023,03:00,Egnatia Rrogozhine,KF Laçi,2-1,Final
5,23/09/2023,03:00,KF Skënderbeu,FK Kukësi,0-1,Final
5,23/09/2023,03:00,FK Vllaznia,KF Teuta Durrës,2-0,Final
6,27/09/2023,03:00,Erzeni Shijak,KF Skënderbeu,1-2,Final
6,27/09/2023,03:00,FK Vllaznia,Egnatia Rrogozhine,0-2,Final
6,27/09/2023,03:00,KF Teuta Durrës,FK Kukësi,0-0,Final
6,28/09/2023,03:00,KF Laçi,FC Dinamo City,0-1,Final
6,19/10/2023,03:00,FK Partizani,KF Tiranë,2-1,Final
7,01/10/2023,03:00,Egnatia Rrogozhine,KF Teuta Durrës,0-1,Final
7,01/10/2023,03:00,KF Skënderbeu,FK Partizani,1-0,Final
7,02/10/2023,03:00,FK Kukësi,Erzeni Shijak,2-1,Final
7,02/10/2023,03:00,FC Dinamo City,FK Vllaznia,1-1,Final
7,03/10/2023,03:00,KF Tiranë,KF Laçi,0-3,Final
8,06/10/2023,03:00,Egnatia Rrogozhine,FC Dinamo City,3-0,Final
8,07/10/2023,03:00,FK Vllaznia,KF Tiranë,0-1,Final
8,08/10/2023,03:00,KF Laçi,KF Skënderbeu,2-0,Final
8,08/10/2023,03:00,FK Partizani,FK Kukësi,4-3,Final
8,08/10/2023,03:00,KF Teuta Durrës,Erzeni Shijak,0-1,Final
9,21/10/2023,03:00,KF Skënderbeu,FK Vllaznia,0-2,Final
9,22/10/2023,03:00,FK Kukësi,KF Laçi,1-0,Final
9,22/10/2023,03:00,FC Dinamo City,KF Teuta Durrës,2-3,Final
9,23/10/2023,03:00,KF Tiranë,Egnatia Rrogozhine,2-3,Final
9,23/10/2023,03:00,Erzeni Shijak,FK Partizani,1-2,Final
10,27/10/2023,03:00,FK Kukësi,FK Vllaznia,1-0,Final
10,27/10/2023,03:00,Erzeni Shijak,KF Laçi,0-0,Final
10,28/10/2023,03:00,KF Tiranë,FC Dinamo City,1-1,Final
10,28/10/2023,03:00,KF Teuta Durrës,FK Partizani,0-1,Final
10,28/10/2023,03:00,KF Skënderbeu,Egnatia Rrogozhine,1-1,Final
11,31/10/2023,03:00,Egnatia Rrogozhine,FK Kukësi,2-1,Final
11,31/10/2023,03:00,FC Dinamo City,KF Skënderbeu,2-1,Final
11,01/11/2023,03:00,KF Laçi,FK Partizani,0-1,Final
11,01/11/2023,03:00,KF Tiranë,KF Teuta Durrës,2-0,Final
11,01/11/2023,03:00,FK Vllaznia,Erzeni Shijak,1-1,Final
12,04/11/2023,03:00,Erzeni Shijak,Egnatia Rrogozhine,0-1,Final
12,05/11/2023,03:00,FK Kukësi,FC Dinamo City,0-0,Final
12,05/11/2023,03:00,KF Teuta Durrës,KF Laçi,1-1,Final
12,05/11/2023,03:00,KF Skënderbeu,KF Tiranë,1-1,Final
12,06/11/2023,03:00,FK Partizani,FK Vllaznia,4-1,Final
13,11/11/2023,03:00,Egnatia Rrogozhine,FK Partizani,1-1,Final
13,23/11/2023,03:00,FC Dinamo City,Erzeni Shijak,1-0,Final
13,23/11/2023,03:00,KF Tiranë,FK Kukësi,3-2,Final
13,24/11/2023,03:00,FK Vllaznia,KF Laçi,0-0,Final
13,24/11/2023,03:00,KF Skënderbeu,KF Teuta Durrës,3-1,Final
14,27/11/2023,03:00,Erzeni Shijak,KF Tiranë,1-0,Final
14,27/11/2023,03:00,FK Partizani,FC Dinamo City,0-0,Final
14,28/11/2023,03:00,KF Laçi,Egnatia Rrogozhine,0-2,Final
14,28/11/2023,03:00,FK Kukësi,KF Skënderbeu,2-2,Final
