matchday,date,time,home_team,away_team,result,status
1,11/08/2023,03:00,FC Den Bosch,TOP Oss,1-0,Final
1,11/08/2023,03:00,FC Dordrecht,NAC Breda,2-2,Final
1,11/08/2023,03:00,SC Cambuur,FC Emmen,2-2,Final
1,11/08/2023,03:00,De Graafschap,ADO Den Haag,0-0,Final
1,11/08/2023,03:00,Roda JC Kerkrade,Helmond Sport,4-1,Final
1,11/08/2023,03:00,FC Groningen,Jong Ajax,4-1,Final
1,13/08/2023,03:00,FC Eindhoven,Willem II,1-1,Final
1,13/08/2023,03:00,VVV-Venlo,MVV,1-3,Final
1,14/08/2023,03:00,AZ Alkmaar (J),FC Utrecht (J),1-0,Final
1,14/08/2023,03:00,Jong PSV,Telstar,1-0,Final
2,18/08/2023,03:00,ADO Den Haag,Roda JC Kerkrade,0-3,Final
2,18/08/2023,03:00,FC Emmen,VVV-Venlo,2-2,Final
2,18/08/2023,03:00,TOP Oss,Jong PSV,4-1,Final
2,18/08/2023,03:00,Helmond Sport,FC Den Bosch,1-0,Final
2,18/08/2023,03:00,Willem II,FC Dordrecht,2-0,Final
2,18/08/2023,03:00,NAC Breda,AZ Alkmaar (J),2-1,Final
2,18/08/2023,03:00,Telstar,SC Cambuur,2-3,Final
2,21/08/2023,03:00,Jong Ajax,De Graafschap,1-2,Final
2,21/08/2023,03:00,FC Utrecht (J),FC Groningen,1-0,Final
2,02/10/2023,03:00,MVV,FC Eindhoven,0-1,Final
3,25/08/2023,03:00,FC Dordrecht,MVV,2-2,Final
3,25/08/2023,03:00,FC Eindhoven,NAC Breda,2-0,Final
3,25/08/2023,03:00,FC Den Bosch,ADO Den Haag,1-2,Final
3,25/08/2023,03:00,De Graafschap,FC Emmen,0-1,Final
3,25/08/2023,03:00,SC Cambuur,Jong Ajax,4-2,Final
3,25/08/2023,03:00,VVV-Venlo,FC Utrecht (J),4-1,Final
3,25/08/2023,03:00,Roda JC Kerkrade,TOP Oss,2-0,Final
3,27/08/2023,03:00,FC Groningen,Willem II,0-0,Final
3,28/08/2023,03:00,AZ Alkmaar (J),Telstar,3-1,Final
3,28/08/2023,03:00,Jong PSV,Helmond Sport,2-1,Final
4,01/09/2023,03:00,FC Den Bosch,Jong PSV,1-2,Final
4,01/09/2023,03:00,FC Emmen,FC Dordrecht,2-4,Final
4,01/09/2023,03:00,Telstar,FC Eindhoven,0-1,Final
4,01/09/2023,03:00,TOP Oss,FC Groningen,0-2,Final
4,01/09/2023,03:00,MVV,Jong Ajax,2-1,Final
4,01/09/2023,03:00,FC Utrecht (J),Roda JC Kerkrade,1-0,Final
4,01/09/2023,03:00,Helmond Sport,SC Cambuur,2-1,Final
4,01/09/2023,03:00,VVV-Venlo,De Graafschap,2-0,Final
4,03/09/2023,03:00,ADO Den Haag,AZ Alkmaar (J),4-1,Final
4,05/09/2023,03:00,Willem II,NAC Breda,1-4,Final
5,08/09/2023,03:00,Willem II,MVV,2-1,Final
5,09/09/2023,03:00,Telstar,VVV-Venlo,1-2,Final
5,09/09/2023,03:00,SC Cambuur,FC Den Bosch,3-1,Final
5,09/09/2023,03:00,NAC Breda,Roda JC Kerkrade,1-3,Final
5,18/09/2023,03:00,De Graafschap,Helmond Sport,2-1,Final
5,18/09/2023,03:00,FC Emmen,FC Utrecht (J),2-0,Final
5,18/09/2023,03:00,FC Groningen,Jong PSV,4-0,Final
5,18/09/2023,03:00,FC Eindhoven,ADO Den Haag,1-1,Final
5,18/09/2023,03:00,TOP Oss,FC Dordrecht,0-1,Final
5,18/09/2023,03:00,AZ Alkmaar (J),Jong Ajax,5-2,Final
6,15/09/2023,03:00,FC Dordrecht,FC Utrecht (J),3-3,Final
6,15/09/2023,03:00,Helmond Sport,TOP Oss,1-1,Final
6,15/09/2023,03:00,Jong Ajax,FC Emmen,3-3,Final
6,15/09/2023,03:00,AZ Alkmaar (J),FC Eindhoven,0-0,Final
6,15/09/2023,03:00,FC Groningen,ADO Den Haag,0-1,Final
6,15/09/2023,03:00,Jong PSV,De Graafschap,1-3,Final
6,15/09/2023,03:00,FC Den Bosch,MVV,3-2,Final
6,15/09/2023,03:00,Roda JC Kerkrade,Telstar,3-0,Final
6,15/09/2023,03:00,VVV-Venlo,NAC Breda,3-1,Final
6,17/09/2023,03:00,SC Cambuur,Willem II,1-0,Final
7,22/09/2023,03:00,ADO Den Haag,Telstar,1-1,Final
7,22/09/2023,03:00,Jong PSV,VVV-Venlo,0-0,Final
7,22/09/2023,03:00,Roda JC Kerkrade,FC Den Bosch,4-1,Final
7,22/09/2023,03:00,NAC Breda,FC Emmen,1-3,Final
7,22/09/2023,03:00,FC Dordrecht,AZ Alkmaar (J),0-0,Final
7,22/09/2023,03:00,FC Utrecht (J),SC Cambuur,3-2,Final
7,22/09/2023,03:00,Helmond Sport,FC Groningen,1-2,Final
7,24/09/2023,03:00,MVV,De Graafschap,1-2,Final
7,25/09/2023,03:00,Jong Ajax,FC Eindhoven,1-1,Final
7,03/10/2023,03:00,Willem II,TOP Oss,2-1,Final
8,29/09/2023,03:00,De Graafschap,Roda JC Kerkrade,0-0,Final
8,29/09/2023,03:00,SC Cambuur,Jong PSV,3-4,Final
8,29/09/2023,03:00,MVV,ADO Den Haag,0-3,Final
8,29/09/2023,03:00,FC Groningen,FC Den Bosch,0-3,Final
8,29/09/2023,03:00,FC Eindhoven,FC Dordrecht,1-1,Final
8,29/09/2023,03:00,TOP Oss,FC Emmen,0-1,Final
8,29/09/2023,03:00,Telstar,Jong Ajax,3-2,Final
8,29/09/2023,03:00,AZ Alkmaar (J),Willem II,0-2,Final
8,01/10/2023,03:00,VVV-Venlo,Helmond Sport,0-4,Final
8,02/10/2023,03:00,FC Utrecht (J),NAC Breda,1-1,Final
9,06/10/2023,03:00,ADO Den Haag,TOP Oss,2-1,Final
9,06/10/2023,03:00,FC Den Bosch,FC Eindhoven,0-1,Final
9,06/10/2023,03:00,FC Emmen,Telstar,2-0,Final
9,06/10/2023,03:00,Helmond Sport,FC Utrecht (J),4-0,Final
9,06/10/2023,03:00,Jong Ajax,VVV-Venlo,3-0,Final
9,06/10/2023,03:00,Willem II,De Graafschap,4-2,Final
9,06/10/2023,03:00,NAC Breda,FC Groningen,3-2,Final
9,06/10/2023,03:00,Roda JC Kerkrade,AZ Alkmaar (J),3-1,Final
9,06/10/2023,03:00,Jong PSV,MVV,2-3,Final
9,06/10/2023,03:00,FC Dordrecht,SC Cambuur,5-2,Final
10,14/10/2023,03:00,VVV-Venlo,Roda JC Kerkrade,1-1,Final
10,14/10/2023,03:00,Telstar,MVV,2-1,Final
10,15/10/2023,03:00,Willem II,FC Den Bosch,3-1,Final
10,15/10/2023,03:00,SC Cambuur,NAC Breda,2-3,Final
10,23/10/2023,03:00,AZ Alkmaar (J),De Graafschap,3-0,Final
10,23/10/2023,03:00,TOP Oss,FC Utrecht (J),2-0,Final
10,23/10/2023,03:00,Jong Ajax,ADO Den Haag,0-0,Final
10,23/10/2023,03:00,Helmond Sport,FC Dordrecht,1-1,Final
10,23/10/2023,03:00,Jong PSV,FC Eindhoven,3-4,Final
